2019-05-01 10:11:05.252526 [epoch 0 iteration 0000]loss 1.988 | overlap 0.094
2019-05-01 10:11:05.730637 [epoch 0 iteration 0001]loss 1.989 | overlap 0.053
2019-05-01 10:11:06.251191 [epoch 0 iteration 0002]loss 1.962 | overlap 0.069
2019-05-01 10:11:06.731675 [epoch 0 iteration 0003]loss 1.919 | overlap 0.059
2019-05-01 10:11:07.209612 [epoch 0 iteration 0004]loss 1.789 | overlap 0.078
2019-05-01 10:11:07.681959 [epoch 0 iteration 0005]loss 1.837 | overlap 0.094
2019-05-01 10:11:08.162573 [epoch 0 iteration 0006]loss 1.807 | overlap 0.094
2019-05-01 10:11:08.645178 [epoch 0 iteration 0007]loss 1.896 | overlap 0.056
2019-05-01 10:11:09.106297 [epoch 0 iteration 0008]loss 1.739 | overlap 0.116
2019-05-01 10:11:09.584139 [epoch 0 iteration 0009]loss 1.771 | overlap 0.069
2019-05-01 10:11:10.065587 [epoch 0 iteration 0010]loss 1.708 | overlap 0.131
2019-05-01 10:11:10.549218 [epoch 0 iteration 0011]loss 1.780 | overlap 0.088
2019-05-01 10:11:11.015604 [epoch 0 iteration 0012]loss 1.744 | overlap 0.081
2019-05-01 10:11:11.499239 [epoch 0 iteration 0013]loss 1.799 | overlap 0.069
2019-05-01 10:11:11.974039 [epoch 0 iteration 0014]loss 1.762 | overlap 0.069
2019-05-01 10:11:12.447935 [epoch 0 iteration 0015]loss 1.656 | overlap 0.088
2019-05-01 10:11:12.917783 [epoch 0 iteration 0016]loss 1.771 | overlap 0.047
2019-05-01 10:11:13.397887 [epoch 0 iteration 0017]loss 1.721 | overlap 0.078
2019-05-01 10:11:13.874673 [epoch 0 iteration 0018]loss 1.668 | overlap 0.109
2019-05-01 10:11:14.340848 [epoch 0 iteration 0019]loss 1.694 | overlap 0.091
2019-05-01 10:11:14.825521 [epoch 0 iteration 0020]loss 1.663 | overlap 0.091
2019-05-01 10:11:15.301579 [epoch 0 iteration 0021]loss 1.672 | overlap 0.072
2019-05-01 10:11:15.755817 [epoch 0 iteration 0022]loss 1.636 | overlap 0.056
2019-05-01 10:11:16.270920 [epoch 0 iteration 0023]loss 1.728 | overlap 0.081
2019-05-01 10:11:16.751538 [epoch 0 iteration 0024]loss 1.669 | overlap 0.072
2019-05-01 10:11:17.235014 [epoch 0 iteration 0025]loss 1.666 | overlap 0.094
2019-05-01 10:11:17.692548 [epoch 0 iteration 0026]loss 1.648 | overlap 0.072
2019-05-01 10:11:18.158981 [epoch 0 iteration 0027]loss 1.576 | overlap 0.091
2019-05-01 10:11:18.628273 [epoch 0 iteration 0028]loss 1.646 | overlap 0.069
2019-05-01 10:11:19.107992 [epoch 0 iteration 0029]loss 1.661 | overlap 0.062
2019-05-01 10:11:19.597637 [epoch 0 iteration 0030]loss 1.636 | overlap 0.084
2019-05-01 10:11:20.073984 [epoch 0 iteration 0031]loss 1.627 | overlap 0.091
2019-05-01 10:11:20.558701 [epoch 0 iteration 0032]loss 1.601 | overlap 0.056
2019-05-01 10:11:21.042188 [epoch 0 iteration 0033]loss 1.626 | overlap 0.100
2019-05-01 10:11:21.519205 [epoch 0 iteration 0034]loss 1.621 | overlap 0.109
2019-05-01 10:11:21.985685 [epoch 0 iteration 0035]loss 1.662 | overlap 0.056
