2019-04-25 18:40:27.264411 [epoch 0 iteration 0000]loss 1.685 | overlap 0.066
2019-04-25 18:40:27.851128 [epoch 0 iteration 0001]loss 1.669 | overlap 0.050
2019-04-25 18:40:28.390732 [epoch 0 iteration 0002]loss 1.655 | overlap 0.059
2019-04-25 18:40:28.934318 [epoch 0 iteration 0003]loss 1.654 | overlap 0.062
2019-04-25 18:40:29.482130 [epoch 0 iteration 0004]loss 1.636 | overlap 0.100
2019-04-25 18:40:30.047402 [epoch 0 iteration 0005]loss 1.659 | overlap 0.037
2019-04-25 18:40:30.597495 [epoch 0 iteration 0006]loss 1.636 | overlap 0.056
2019-04-25 18:40:31.148152 [epoch 0 iteration 0007]loss 1.609 | overlap 0.109
2019-04-25 18:40:31.700271 [epoch 0 iteration 0008]loss 1.637 | overlap 0.072
2019-04-25 18:40:32.264646 [epoch 0 iteration 0009]loss 1.615 | overlap 0.084
2019-04-25 18:40:32.814471 [epoch 0 iteration 0010]loss 1.631 | overlap 0.084
2019-04-25 18:40:33.372206 [epoch 0 iteration 0011]loss 1.625 | overlap 0.059
2019-04-25 18:40:33.949547 [epoch 0 iteration 0012]loss 1.613 | overlap 0.053
2019-04-25 18:40:34.500498 [epoch 0 iteration 0013]loss 1.593 | overlap 0.088
2019-04-25 18:40:35.054544 [epoch 0 iteration 0014]loss 1.580 | overlap 0.116
2019-04-25 18:40:35.604874 [epoch 0 iteration 0015]loss 1.571 | overlap 0.112
2019-04-25 18:40:36.156870 [epoch 0 iteration 0016]loss 1.596 | overlap 0.091
2019-04-25 18:40:36.730852 [epoch 0 iteration 0017]loss 1.614 | overlap 0.081
2019-04-25 18:40:37.281661 [epoch 0 iteration 0018]loss 1.604 | overlap 0.081
2019-04-25 18:40:37.852311 [epoch 0 iteration 0019]loss 1.612 | overlap 0.053
2019-04-25 18:40:38.405191 [epoch 0 iteration 0020]loss 1.587 | overlap 0.072
2019-04-25 18:40:38.990683 [epoch 0 iteration 0021]loss 1.594 | overlap 0.072
2019-04-25 18:40:39.531092 [epoch 0 iteration 0022]loss 1.602 | overlap 0.059
2019-04-25 18:40:40.100434 [epoch 0 iteration 0023]loss 1.605 | overlap 0.041
2019-04-25 18:40:40.719055 [epoch 0 iteration 0024]loss 1.588 | overlap 0.081
2019-04-25 18:40:41.258591 [epoch 0 iteration 0025]loss 1.591 | overlap 0.059
2019-04-25 18:40:41.825075 [epoch 0 iteration 0026]loss 1.565 | overlap 0.094
2019-04-25 18:40:42.390266 [epoch 0 iteration 0027]loss 1.569 | overlap 0.116
2019-04-25 18:40:42.954502 [epoch 0 iteration 0028]loss 1.603 | overlap 0.056
2019-04-25 18:40:43.500096 [epoch 0 iteration 0029]loss 1.590 | overlap 0.084
2019-04-25 18:40:44.065287 [epoch 0 iteration 0030]loss 1.611 | overlap 0.062
2019-04-25 18:40:44.625450 [epoch 0 iteration 0031]loss 1.578 | overlap 0.094
2019-04-25 18:40:45.190914 [epoch 0 iteration 0032]loss 1.576 | overlap 0.103
2019-04-25 18:40:45.727455 [epoch 0 iteration 0033]loss 1.596 | overlap 0.053
2019-04-25 18:40:46.307491 [epoch 0 iteration 0034]loss 1.567 | overlap 0.094
2019-04-25 18:40:46.867670 [epoch 0 iteration 0035]loss 1.584 | overlap 0.106
2019-04-25 18:40:47.430462 [epoch 0 iteration 0036]loss 1.544 | overlap 0.153
2019-04-25 18:40:47.977811 [epoch 0 iteration 0037]loss 1.563 | overlap 0.091
2019-04-25 18:40:48.547887 [epoch 0 iteration 0038]loss 1.592 | overlap 0.075
2019-04-25 18:40:49.113664 [epoch 0 iteration 0039]loss 1.589 | overlap 0.100
2019-04-25 18:40:49.655095 [epoch 0 iteration 0040]loss 1.584 | overlap 0.084
2019-04-25 18:40:50.216965 [epoch 0 iteration 0041]loss 1.517 | overlap 0.178
2019-04-25 18:40:50.774633 [epoch 0 iteration 0042]loss 1.592 | overlap 0.069
2019-04-25 18:40:51.331426 [epoch 0 iteration 0043]loss 1.542 | overlap 0.116
2019-04-25 18:40:51.905587 [epoch 0 iteration 0044]loss 1.546 | overlap 0.175
2019-04-25 18:40:52.486689 [epoch 0 iteration 0045]loss 1.569 | overlap 0.081
2019-04-25 18:40:53.037001 [epoch 0 iteration 0046]loss 1.556 | overlap 0.094
2019-04-25 18:40:53.587694 [epoch 0 iteration 0047]loss 1.553 | overlap 0.169
2019-04-25 18:40:54.185423 [epoch 0 iteration 0048]loss 1.571 | overlap 0.116
2019-04-25 18:40:54.757243 [epoch 0 iteration 0049]loss 1.588 | overlap 0.072
2019-04-25 18:40:55.310004 [epoch 0 iteration 0050]loss 1.540 | overlap 0.169
2019-04-25 18:40:55.861490 [epoch 0 iteration 0051]loss 1.600 | overlap 0.131
2019-04-25 18:40:56.416406 [epoch 0 iteration 0052]loss 1.567 | overlap 0.112
2019-04-25 18:40:56.989899 [epoch 0 iteration 0053]loss 1.599 | overlap 0.088
2019-04-25 18:40:57.563349 [epoch 0 iteration 0054]loss 1.578 | overlap 0.078
2019-04-25 18:40:58.142027 [epoch 0 iteration 0055]loss 1.578 | overlap 0.112
2019-04-25 18:40:58.716053 [epoch 0 iteration 0056]loss 1.599 | overlap 0.094
2019-04-25 18:40:59.283094 [epoch 0 iteration 0057]loss 1.576 | overlap 0.072
2019-04-25 18:40:59.833479 [epoch 0 iteration 0058]loss 1.539 | overlap 0.144
2019-04-25 18:41:00.400093 [epoch 0 iteration 0059]loss 1.592 | overlap 0.094
2019-04-25 18:41:00.951236 [epoch 0 iteration 0060]loss 1.582 | overlap 0.081
2019-04-25 18:41:01.495979 [epoch 0 iteration 0061]loss 1.573 | overlap 0.116
2019-04-25 18:41:02.082913 [epoch 0 iteration 0062]loss 1.563 | overlap 0.106
2019-04-25 18:41:02.655761 [epoch 0 iteration 0063]loss 1.544 | overlap 0.153
2019-04-25 18:41:03.224523 [epoch 0 iteration 0064]loss 1.517 | overlap 0.153
2019-04-25 18:41:03.793328 [epoch 0 iteration 0065]loss 1.601 | overlap 0.088
2019-04-25 18:41:04.335783 [epoch 0 iteration 0066]loss 1.552 | overlap 0.103
2019-04-25 18:41:04.880766 [epoch 0 iteration 0067]loss 1.575 | overlap 0.112
2019-04-25 18:41:05.423781 [epoch 0 iteration 0068]loss 1.542 | overlap 0.147
2019-04-25 18:41:05.968754 [epoch 0 iteration 0069]loss 1.550 | overlap 0.122
2019-04-25 18:41:06.534931 [epoch 0 iteration 0070]loss 1.603 | overlap 0.059
2019-04-25 18:41:07.141115 [epoch 0 iteration 0071]loss 1.556 | overlap 0.112
2019-04-25 18:41:07.685693 [epoch 0 iteration 0072]loss 1.593 | overlap 0.112
2019-04-25 18:41:08.228360 [epoch 0 iteration 0073]loss 1.582 | overlap 0.069
2019-04-25 18:41:08.775546 [epoch 0 iteration 0074]loss 1.569 | overlap 0.128
2019-04-25 18:41:09.357075 [epoch 0 iteration 0075]loss 1.593 | overlap 0.075
2019-04-25 18:41:09.919016 [epoch 0 iteration 0076]loss 1.553 | overlap 0.131
2019-04-25 18:41:10.466750 [epoch 0 iteration 0077]loss 1.548 | overlap 0.187
2019-04-25 18:41:11.043029 [epoch 0 iteration 0078]loss 1.541 | overlap 0.144
2019-04-25 18:41:11.586132 [epoch 0 iteration 0079]loss 1.590 | overlap 0.078
2019-04-25 18:41:12.129836 [epoch 0 iteration 0080]loss 1.615 | overlap 0.066
2019-04-25 18:41:12.676115 [epoch 0 iteration 0081]loss 1.569 | overlap 0.147
2019-04-25 18:41:13.261074 [epoch 0 iteration 0082]loss 1.526 | overlap 0.144
2019-04-25 18:41:13.807941 [epoch 0 iteration 0083]loss 1.518 | overlap 0.163
2019-04-25 18:41:14.390295 [epoch 0 iteration 0084]loss 1.610 | overlap 0.075
2019-04-25 18:41:14.938774 [epoch 0 iteration 0085]loss 1.561 | overlap 0.122
2019-04-25 18:41:15.510727 [epoch 0 iteration 0086]loss 1.583 | overlap 0.106
2019-04-25 18:41:16.078203 [epoch 0 iteration 0087]loss 1.543 | overlap 0.137
2019-04-25 18:41:16.647311 [epoch 0 iteration 0088]loss 1.602 | overlap 0.075
2019-04-25 18:41:17.214055 [epoch 0 iteration 0089]loss 1.596 | overlap 0.112
2019-04-25 18:41:17.785659 [epoch 0 iteration 0090]loss 1.569 | overlap 0.156
2019-04-25 18:41:18.337050 [epoch 0 iteration 0091]loss 1.564 | overlap 0.116
2019-04-25 18:41:18.932996 [epoch 0 iteration 0092]loss 1.569 | overlap 0.097
2019-04-25 18:41:19.501733 [epoch 0 iteration 0093]loss 1.539 | overlap 0.131
2019-04-25 18:41:20.071960 [epoch 0 iteration 0094]loss 1.567 | overlap 0.112
2019-04-25 18:41:20.624175 [epoch 0 iteration 0095]loss 1.569 | overlap 0.106
2019-04-25 18:41:21.172220 [epoch 0 iteration 0096]loss 1.552 | overlap 0.144
2019-04-25 18:41:21.717348 [epoch 0 iteration 0097]loss 1.565 | overlap 0.116
2019-04-25 18:41:22.288769 [epoch 0 iteration 0098]loss 1.583 | overlap 0.062
2019-04-25 18:41:22.859603 [epoch 0 iteration 0099]loss 1.564 | overlap 0.128
=================== interval 99 | loss 1.583 | overlap 0.100 ===================
2019-04-25 18:41:23.408827 [epoch 0 iteration 0100]loss 1.556 | overlap 0.128
2019-04-25 18:41:23.975344 [epoch 0 iteration 0101]loss 1.590 | overlap 0.075
2019-04-25 18:41:24.542911 [epoch 0 iteration 0102]loss 1.600 | overlap 0.072
2019-04-25 18:41:25.115508 [epoch 0 iteration 0103]loss 1.567 | overlap 0.112
2019-04-25 18:41:25.688613 [epoch 0 iteration 0104]loss 1.566 | overlap 0.116
2019-04-25 18:41:26.235494 [epoch 0 iteration 0105]loss 1.567 | overlap 0.106
2019-04-25 18:41:26.805073 [epoch 0 iteration 0106]loss 1.575 | overlap 0.091
2019-04-25 18:41:27.379017 [epoch 0 iteration 0107]loss 1.569 | overlap 0.097
2019-04-25 18:41:27.974196 [epoch 0 iteration 0108]loss 1.561 | overlap 0.150
2019-04-25 18:41:28.534163 [epoch 0 iteration 0109]loss 1.555 | overlap 0.141
2019-04-25 18:41:29.070348 [epoch 0 iteration 0110]loss 1.579 | overlap 0.112
2019-04-25 18:41:29.635258 [epoch 0 iteration 0111]loss 1.562 | overlap 0.134
2019-04-25 18:41:30.176196 [epoch 0 iteration 0112]loss 1.582 | overlap 0.081
2019-04-25 18:41:30.724233 [epoch 0 iteration 0113]loss 1.603 | overlap 0.075
2019-04-25 18:41:31.266281 [epoch 0 iteration 0114]loss 1.612 | overlap 0.066
2019-04-25 18:41:31.858961 [epoch 0 iteration 0115]loss 1.592 | overlap 0.103
2019-04-25 18:41:32.403211 [epoch 0 iteration 0116]loss 1.540 | overlap 0.141
2019-04-25 18:41:32.988531 [epoch 0 iteration 0117]loss 1.547 | overlap 0.137
2019-04-25 18:41:33.562402 [epoch 0 iteration 0118]loss 1.569 | overlap 0.106
2019-04-25 18:41:34.099930 [epoch 0 iteration 0119]loss 1.572 | overlap 0.100
2019-04-25 18:41:34.648108 [epoch 0 iteration 0120]loss 1.565 | overlap 0.112
2019-04-25 18:41:35.210081 [epoch 0 iteration 0121]loss 1.583 | overlap 0.091
2019-04-25 18:41:35.744605 [epoch 0 iteration 0122]loss 1.576 | overlap 0.091
2019-04-25 18:41:36.295009 [epoch 0 iteration 0123]loss 1.546 | overlap 0.137
