2019-04-21 15:14:33.134982 [epoch 0 iteration 0000]loss 4.271 | overlap 0.059
2019-04-21 15:14:33.770397 [epoch 0 iteration 0001]loss 4.097 | overlap 0.072
2019-04-21 15:14:34.343888 [epoch 0 iteration 0002]loss 3.626 | overlap 0.097
2019-04-21 15:14:34.922777 [epoch 0 iteration 0003]loss 3.439 | overlap 0.081
2019-04-21 15:14:35.505394 [epoch 0 iteration 0004]loss 3.502 | overlap 0.084
2019-04-21 15:14:36.071396 [epoch 0 iteration 0005]loss 3.340 | overlap 0.094
2019-04-21 15:14:36.644592 [epoch 0 iteration 0006]loss 2.955 | overlap 0.112
2019-04-21 15:14:37.222695 [epoch 0 iteration 0007]loss 3.137 | overlap 0.081
2019-04-21 15:14:37.802519 [epoch 0 iteration 0008]loss 2.982 | overlap 0.072
2019-04-21 15:14:38.383050 [epoch 0 iteration 0009]loss 3.106 | overlap 0.072
2019-04-21 15:14:38.959438 [epoch 0 iteration 0010]loss 2.944 | overlap 0.091
2019-04-21 15:14:39.525046 [epoch 0 iteration 0011]loss 2.762 | overlap 0.100
2019-04-21 15:14:40.100242 [epoch 0 iteration 0012]loss 3.005 | overlap 0.066
2019-04-21 15:14:40.682561 [epoch 0 iteration 0013]loss 2.685 | overlap 0.103
2019-04-21 15:14:41.259995 [epoch 0 iteration 0014]loss 2.616 | overlap 0.094
2019-04-21 15:14:41.840158 [epoch 0 iteration 0015]loss 2.648 | overlap 0.069
2019-04-21 15:14:42.419321 [epoch 0 iteration 0016]loss 2.364 | overlap 0.125
2019-04-21 15:14:42.992514 [epoch 0 iteration 0017]loss 2.203 | overlap 0.119
2019-04-21 15:14:43.553943 [epoch 0 iteration 0018]loss 2.504 | overlap 0.062
2019-04-21 15:14:44.127825 [epoch 0 iteration 0019]loss 2.320 | overlap 0.066
2019-04-21 15:14:44.705174 [epoch 0 iteration 0020]loss 2.365 | overlap 0.081
2019-04-21 15:14:45.269850 [epoch 0 iteration 0021]loss 2.503 | overlap 0.037
2019-04-21 15:14:45.849410 [epoch 0 iteration 0022]loss 2.331 | overlap 0.084
2019-04-21 15:14:46.415047 [epoch 0 iteration 0023]loss 2.218 | overlap 0.069
2019-04-21 15:14:47.003114 [epoch 0 iteration 0024]loss 2.146 | overlap 0.100
2019-04-21 15:14:47.579938 [epoch 0 iteration 0025]loss 2.118 | overlap 0.091
2019-04-21 15:14:48.158343 [epoch 0 iteration 0026]loss 2.088 | overlap 0.078
2019-04-21 15:14:48.719771 [epoch 0 iteration 0027]loss 2.145 | overlap 0.088
2019-04-21 15:14:49.282522 [epoch 0 iteration 0028]loss 2.108 | overlap 0.072
2019-04-21 15:14:49.848820 [epoch 0 iteration 0029]loss 2.035 | overlap 0.128
2019-04-21 15:14:50.429511 [epoch 0 iteration 0030]loss 2.027 | overlap 0.062
2019-04-21 15:14:51.001390 [epoch 0 iteration 0031]loss 2.033 | overlap 0.094
2019-04-21 15:14:51.563462 [epoch 0 iteration 0032]loss 1.933 | overlap 0.109
2019-04-21 15:14:52.145312 [epoch 0 iteration 0033]loss 2.027 | overlap 0.097
2019-04-21 15:14:52.718762 [epoch 0 iteration 0034]loss 1.996 | overlap 0.106
