2019-04-03 14:39:17.328557 [epoch 0 iteration 00000]loss 11.696 | overlap 0.084
2019-04-03 14:39:18.736104 [epoch 0 iteration 00001]loss 9.409 | overlap 0.075
2019-04-03 14:39:20.144718 [epoch 0 iteration 00002]loss 9.240 | overlap 0.097
2019-04-03 14:39:21.533813 [epoch 0 iteration 00003]loss 7.624 | overlap 0.122
2019-04-03 14:39:22.934372 [epoch 0 iteration 00004]loss 7.429 | overlap 0.119
2019-04-03 14:39:24.330830 [epoch 0 iteration 00005]loss 7.643 | overlap 0.119
2019-04-03 14:39:25.727518 [epoch 0 iteration 00006]loss 7.026 | overlap 0.119
2019-04-03 14:39:27.133556 [epoch 0 iteration 00007]loss 5.881 | overlap 0.103
2019-04-03 14:39:28.544895 [epoch 0 iteration 00008]loss 6.540 | overlap 0.059
2019-04-03 14:39:29.940844 [epoch 0 iteration 00009]loss 5.162 | overlap 0.106
2019-04-03 14:39:31.351136 [epoch 0 iteration 00010]loss 5.810 | overlap 0.088
2019-04-03 14:39:32.751215 [epoch 0 iteration 00011]loss 5.420 | overlap 0.072
2019-04-03 14:39:34.159054 [epoch 0 iteration 00012]loss 4.768 | overlap 0.088
2019-04-03 14:39:35.551060 [epoch 0 iteration 00013]loss 4.444 | overlap 0.094
2019-04-03 14:39:36.955310 [epoch 0 iteration 00014]loss 4.668 | overlap 0.078
2019-04-03 14:39:38.363238 [epoch 0 iteration 00015]loss 4.280 | overlap 0.088
2019-04-03 14:39:39.771515 [epoch 0 iteration 00016]loss 4.575 | overlap 0.097
2019-04-03 14:39:41.184000 [epoch 0 iteration 00017]loss 4.072 | overlap 0.103
2019-04-03 14:39:42.579008 [epoch 0 iteration 00018]loss 3.886 | overlap 0.128
2019-04-03 14:39:43.931903 [epoch 0 iteration 00019]loss 3.704 | overlap 0.100
2019-04-03 14:39:45.335715 [epoch 0 iteration 00020]loss 3.866 | overlap 0.078
2019-04-03 14:39:46.735878 [epoch 0 iteration 00021]loss 3.499 | overlap 0.084
2019-04-03 14:39:48.134012 [epoch 0 iteration 00022]loss 3.965 | overlap 0.078
2019-04-03 14:39:49.537809 [epoch 0 iteration 00023]loss 3.840 | overlap 0.109
2019-04-03 14:39:50.954351 [epoch 0 iteration 00024]loss 4.156 | overlap 0.072
2019-04-03 14:39:52.361454 [epoch 0 iteration 00025]loss 4.016 | overlap 0.062
2019-04-03 14:39:53.772104 [epoch 0 iteration 00026]loss 3.095 | overlap 0.081
2019-04-03 14:39:55.169054 [epoch 0 iteration 00027]loss 3.568 | overlap 0.100
2019-04-03 14:39:56.570931 [epoch 0 iteration 00028]loss 3.276 | overlap 0.100
2019-04-03 14:39:57.908654 [epoch 0 iteration 00029]loss 2.763 | overlap 0.109
2019-04-03 14:39:59.248326 [epoch 0 iteration 00030]loss 3.136 | overlap 0.112
2019-04-03 14:40:00.653911 [epoch 0 iteration 00031]loss 3.004 | overlap 0.097
2019-04-03 14:40:02.005436 [epoch 0 iteration 00032]loss 2.795 | overlap 0.109
2019-04-03 14:40:03.369875 [epoch 0 iteration 00033]loss 2.465 | overlap 0.203
2019-04-03 14:40:04.780464 [epoch 0 iteration 00034]loss 2.989 | overlap 0.081
2019-04-03 14:40:06.192818 [epoch 0 iteration 00035]loss 2.803 | overlap 0.106
2019-04-03 14:40:07.531543 [epoch 0 iteration 00036]loss 2.493 | overlap 0.072
2019-04-03 14:40:08.886705 [epoch 0 iteration 00037]loss 2.350 | overlap 0.075
2019-04-03 14:40:10.285379 [epoch 0 iteration 00038]loss 2.400 | overlap 0.153
2019-04-03 14:40:11.673902 [epoch 0 iteration 00039]loss 2.758 | overlap 0.072
2019-04-03 14:40:13.033445 [epoch 0 iteration 00040]loss 2.249 | overlap 0.103
2019-04-03 14:40:14.377316 [epoch 0 iteration 00041]loss 2.418 | overlap 0.081
2019-04-03 14:40:15.772939 [epoch 0 iteration 00042]loss 2.534 | overlap 0.056
2019-04-03 14:40:17.129101 [epoch 0 iteration 00043]loss 2.456 | overlap 0.084
2019-04-03 14:40:18.482829 [epoch 0 iteration 00044]loss 2.273 | overlap 0.100
2019-04-03 14:40:19.838744 [epoch 0 iteration 00045]loss 2.570 | overlap 0.091
2019-04-03 14:40:21.186317 [epoch 0 iteration 00046]loss 2.269 | overlap 0.112
