2019-05-03 20:20:58.562289 [epoch 0 iteration 0000]loss 1.928 | overlap 0.125
2019-05-03 20:20:58.876607 [epoch 0 iteration 0001]loss 1.819 | overlap 0.106
2019-05-03 20:20:59.205822 [epoch 0 iteration 0002]loss 1.768 | overlap 0.191
2019-05-03 20:20:59.464902 [epoch 0 iteration 0003]loss 1.667 | overlap 0.203
2019-05-03 20:20:59.726812 [epoch 0 iteration 0004]loss 1.838 | overlap 0.109
2019-05-03 20:20:59.984500 [epoch 0 iteration 0005]loss 1.848 | overlap 0.134
2019-05-03 20:21:00.279736 [epoch 0 iteration 0006]loss 1.817 | overlap 0.137
2019-05-03 20:21:00.597744 [epoch 0 iteration 0007]loss 1.858 | overlap 0.106
2019-05-03 20:21:00.879766 [epoch 0 iteration 0008]loss 1.850 | overlap 0.103
2019-05-03 20:21:01.160969 [epoch 0 iteration 0009]loss 1.826 | overlap 0.103
2019-05-03 20:21:01.449451 [epoch 0 iteration 0010]loss 1.772 | overlap 0.141
2019-05-03 20:21:01.740622 [epoch 0 iteration 0011]loss 1.837 | overlap 0.106
2019-05-03 20:21:02.024110 [epoch 0 iteration 0012]loss 1.824 | overlap 0.128
2019-05-03 20:21:02.289519 [epoch 0 iteration 0013]loss 1.712 | overlap 0.131
2019-05-03 20:21:02.592669 [epoch 0 iteration 0014]loss 1.708 | overlap 0.141
2019-05-03 20:21:02.852505 [epoch 0 iteration 0015]loss 1.638 | overlap 0.147
2019-05-03 20:21:03.112566 [epoch 0 iteration 0016]loss 1.731 | overlap 0.097
2019-05-03 20:21:03.391924 [epoch 0 iteration 0017]loss 1.621 | overlap 0.191
2019-05-03 20:21:03.666767 [epoch 0 iteration 0018]loss 1.727 | overlap 0.131
2019-05-03 20:21:03.939481 [epoch 0 iteration 0019]loss 1.665 | overlap 0.106
2019-05-03 20:21:04.240677 [epoch 0 iteration 0020]loss 1.734 | overlap 0.119
2019-05-03 20:21:04.516048 [epoch 0 iteration 0021]loss 1.551 | overlap 0.172
