2019-04-03 14:49:13.175309 [epoch 0 iteration 00000]loss 7.363 | overlap 0.088
2019-04-03 14:49:14.119609 [epoch 0 iteration 00001]loss 5.266 | overlap 0.187
2019-04-03 14:49:15.068087 [epoch 0 iteration 00002]loss 5.065 | overlap 0.200
2019-04-03 14:49:16.009205 [epoch 0 iteration 00003]loss 5.117 | overlap 0.125
2019-04-03 14:49:16.995154 [epoch 0 iteration 00004]loss 4.495 | overlap 0.200
2019-04-03 14:49:17.936339 [epoch 0 iteration 00005]loss 4.918 | overlap 0.112
2019-04-03 14:49:18.882191 [epoch 0 iteration 00006]loss 5.900 | overlap 0.163
2019-04-03 14:49:19.824091 [epoch 0 iteration 00007]loss 4.712 | overlap 0.137
2019-04-03 14:49:20.772134 [epoch 0 iteration 00008]loss 4.967 | overlap 0.225
2019-04-03 14:49:21.714173 [epoch 0 iteration 00009]loss 3.861 | overlap 0.137
2019-04-03 14:49:22.659516 [epoch 0 iteration 00010]loss 4.209 | overlap 0.175
2019-04-03 14:49:23.603672 [epoch 0 iteration 00011]loss 4.516 | overlap 0.225
2019-04-03 14:49:24.550533 [epoch 0 iteration 00012]loss 4.638 | overlap 0.125
2019-04-03 14:49:25.497266 [epoch 0 iteration 00013]loss 4.455 | overlap 0.175
2019-04-03 14:49:26.444462 [epoch 0 iteration 00014]loss 3.719 | overlap 0.200
2019-04-03 14:49:27.386967 [epoch 0 iteration 00015]loss 3.767 | overlap 0.187
2019-04-03 14:49:28.330559 [epoch 0 iteration 00016]loss 3.921 | overlap 0.187
2019-04-03 14:49:29.274699 [epoch 0 iteration 00017]loss 3.886 | overlap 0.150
2019-04-03 14:49:30.212545 [epoch 0 iteration 00018]loss 3.711 | overlap 0.287
2019-04-03 14:49:31.151600 [epoch 0 iteration 00019]loss 3.657 | overlap 0.163
2019-04-03 14:49:32.090772 [epoch 0 iteration 00020]loss 3.460 | overlap 0.150
2019-04-03 14:49:33.029826 [epoch 0 iteration 00021]loss 4.337 | overlap 0.088
2019-04-03 14:49:33.967859 [epoch 0 iteration 00022]loss 4.081 | overlap 0.137
2019-04-03 14:49:34.912239 [epoch 0 iteration 00023]loss 3.939 | overlap 0.112
2019-04-03 14:49:35.851028 [epoch 0 iteration 00024]loss 3.356 | overlap 0.300
2019-04-03 14:49:36.785821 [epoch 0 iteration 00025]loss 3.181 | overlap 0.150
2019-04-03 14:49:37.725533 [epoch 0 iteration 00026]loss 2.450 | overlap 0.262
2019-04-03 14:49:38.665141 [epoch 0 iteration 00027]loss 3.515 | overlap 0.200
2019-04-03 14:49:39.608893 [epoch 0 iteration 00028]loss 3.647 | overlap 0.150
2019-04-03 14:49:40.542257 [epoch 0 iteration 00029]loss 3.206 | overlap 0.187
2019-04-03 14:49:41.482707 [epoch 0 iteration 00030]loss 3.005 | overlap 0.225
2019-04-03 14:49:42.420383 [epoch 0 iteration 00031]loss 3.131 | overlap 0.150
