2019-05-01 10:01:28.950251 [epoch 0 iteration 0000]loss 1.845 | overlap 0.059
2019-05-01 10:01:29.375416 [epoch 0 iteration 0001]loss 1.813 | overlap 0.091
2019-05-01 10:01:29.750211 [epoch 0 iteration 0002]loss 1.792 | overlap 0.062
2019-05-01 10:01:30.124185 [epoch 0 iteration 0003]loss 1.769 | overlap 0.084
2019-05-01 10:01:30.494150 [epoch 0 iteration 0004]loss 1.687 | overlap 0.116
2019-05-01 10:01:30.864939 [epoch 0 iteration 0005]loss 1.713 | overlap 0.084
2019-05-01 10:01:31.244841 [epoch 0 iteration 0006]loss 1.766 | overlap 0.062
2019-05-01 10:01:31.623081 [epoch 0 iteration 0007]loss 1.741 | overlap 0.081
2019-05-01 10:01:31.992882 [epoch 0 iteration 0008]loss 1.682 | overlap 0.103
2019-05-01 10:01:32.364695 [epoch 0 iteration 0009]loss 1.659 | overlap 0.075
2019-05-01 10:01:32.743253 [epoch 0 iteration 0010]loss 1.707 | overlap 0.078
2019-05-01 10:01:33.112884 [epoch 0 iteration 0011]loss 1.639 | overlap 0.106
2019-05-01 10:01:33.489749 [epoch 0 iteration 0012]loss 1.698 | overlap 0.103
2019-05-01 10:01:33.859290 [epoch 0 iteration 0013]loss 1.715 | overlap 0.069
2019-05-01 10:01:34.232378 [epoch 0 iteration 0014]loss 1.668 | overlap 0.072
2019-05-01 10:01:34.601450 [epoch 0 iteration 0015]loss 1.669 | overlap 0.072
2019-05-01 10:01:34.971634 [epoch 0 iteration 0016]loss 1.677 | overlap 0.078
2019-05-01 10:01:35.342216 [epoch 0 iteration 0017]loss 1.703 | overlap 0.078
2019-05-01 10:01:35.712626 [epoch 0 iteration 0018]loss 1.624 | overlap 0.059
2019-05-01 10:01:36.086775 [epoch 0 iteration 0019]loss 1.686 | overlap 0.088
2019-05-01 10:01:36.458826 [epoch 0 iteration 0020]loss 1.682 | overlap 0.075
2019-05-01 10:01:36.829281 [epoch 0 iteration 0021]loss 1.685 | overlap 0.069
