2019-04-28 13:06:38.722187 [epoch 0 iteration 0000]loss 4.281 | overlap 0.069
2019-04-28 13:06:39.465253 [epoch 0 iteration 0001]loss 3.599 | overlap 0.094
2019-04-28 13:06:40.158590 [epoch 0 iteration 0002]loss 3.097 | overlap 0.066
2019-04-28 13:06:40.852039 [epoch 0 iteration 0003]loss 3.004 | overlap 0.097
2019-04-28 13:06:41.552177 [epoch 0 iteration 0004]loss 2.892 | overlap 0.088
2019-04-28 13:06:42.252472 [epoch 0 iteration 0005]loss 2.773 | overlap 0.066
2019-04-28 13:06:42.930932 [epoch 0 iteration 0006]loss 2.581 | overlap 0.062
2019-04-28 13:06:43.598999 [epoch 0 iteration 0007]loss 2.379 | overlap 0.081
2019-04-28 13:06:44.268770 [epoch 0 iteration 0008]loss 2.264 | overlap 0.088
2019-04-28 13:06:44.936476 [epoch 0 iteration 0009]loss 2.229 | overlap 0.047
2019-04-28 13:06:45.606526 [epoch 0 iteration 0010]loss 2.344 | overlap 0.125
2019-04-28 13:06:46.280803 [epoch 0 iteration 0011]loss 2.214 | overlap 0.066
2019-04-28 13:06:46.952709 [epoch 0 iteration 0012]loss 1.978 | overlap 0.100
2019-04-28 13:06:47.655889 [epoch 0 iteration 0013]loss 2.090 | overlap 0.069
2019-04-28 13:06:48.327695 [epoch 0 iteration 0014]loss 1.999 | overlap 0.075
2019-04-28 13:06:48.989262 [epoch 0 iteration 0015]loss 1.937 | overlap 0.094
2019-04-28 13:06:49.657847 [epoch 0 iteration 0016]loss 1.974 | overlap 0.075
2019-04-28 13:06:50.331711 [epoch 0 iteration 0017]loss 1.814 | overlap 0.116
2019-04-28 13:06:51.007264 [epoch 0 iteration 0018]loss 1.934 | overlap 0.069
2019-04-28 13:06:51.680313 [epoch 0 iteration 0019]loss 1.922 | overlap 0.081
2019-04-28 13:06:52.351815 [epoch 0 iteration 0020]loss 1.902 | overlap 0.078
2019-04-28 13:06:53.021854 [epoch 0 iteration 0021]loss 1.806 | overlap 0.084
2019-04-28 13:06:53.692808 [epoch 0 iteration 0022]loss 1.865 | overlap 0.112
2019-04-28 13:06:54.395401 [epoch 0 iteration 0023]loss 1.854 | overlap 0.066
2019-04-28 13:06:55.065698 [epoch 0 iteration 0024]loss 1.930 | overlap 0.081
2019-04-28 13:06:55.735116 [epoch 0 iteration 0025]loss 1.884 | overlap 0.078
2019-04-28 13:06:56.406856 [epoch 0 iteration 0026]loss 1.762 | overlap 0.072
2019-04-28 13:06:57.082516 [epoch 0 iteration 0027]loss 1.811 | overlap 0.069
2019-04-28 13:06:57.749564 [epoch 0 iteration 0028]loss 1.885 | overlap 0.081
2019-04-28 13:06:58.419374 [epoch 0 iteration 0029]loss 1.681 | overlap 0.075
2019-04-28 13:06:59.092755 [epoch 0 iteration 0030]loss 1.703 | overlap 0.066
2019-04-28 13:06:59.762052 [epoch 0 iteration 0031]loss 1.773 | overlap 0.056
2019-04-28 13:07:00.435320 [epoch 0 iteration 0032]loss 1.720 | overlap 0.081
2019-04-28 13:07:01.101989 [epoch 0 iteration 0033]loss 1.791 | overlap 0.088
2019-04-28 13:07:01.772222 [epoch 0 iteration 0034]loss 1.706 | overlap 0.097
2019-04-28 13:07:02.443446 [epoch 0 iteration 0035]loss 1.685 | overlap 0.106
2019-04-28 13:07:03.111966 [epoch 0 iteration 0036]loss 1.779 | overlap 0.081
2019-04-28 13:07:03.784195 [epoch 0 iteration 0037]loss 1.688 | overlap 0.119
2019-04-28 13:07:04.456334 [epoch 0 iteration 0038]loss 1.618 | overlap 0.141
2019-04-28 13:07:05.123106 [epoch 0 iteration 0039]loss 1.734 | overlap 0.106
2019-04-28 13:07:05.791691 [epoch 0 iteration 0040]loss 1.697 | overlap 0.128
2019-04-28 13:07:06.465473 [epoch 0 iteration 0041]loss 1.720 | overlap 0.137
2019-04-28 13:07:07.134525 [epoch 0 iteration 0042]loss 1.600 | overlap 0.144
2019-04-28 13:07:07.801493 [epoch 0 iteration 0043]loss 1.652 | overlap 0.119
2019-04-28 13:07:08.472800 [epoch 0 iteration 0044]loss 1.643 | overlap 0.112
2019-04-28 13:07:09.139412 [epoch 0 iteration 0045]loss 1.574 | overlap 0.153
2019-04-28 13:07:09.812480 [epoch 0 iteration 0046]loss 1.627 | overlap 0.131
2019-04-28 13:07:10.531668 [epoch 0 iteration 0047]loss 1.615 | overlap 0.128
2019-04-28 13:07:11.204448 [epoch 0 iteration 0048]loss 1.593 | overlap 0.128
2019-04-28 13:07:11.871940 [epoch 0 iteration 0049]loss 1.649 | overlap 0.081
2019-04-28 13:07:12.541937 [epoch 0 iteration 0050]loss 1.661 | overlap 0.116
2019-04-28 13:07:13.227890 [epoch 0 iteration 0051]loss 1.627 | overlap 0.122
2019-04-28 13:07:13.902476 [epoch 0 iteration 0052]loss 1.598 | overlap 0.134
2019-04-28 13:07:14.569407 [epoch 0 iteration 0053]loss 1.649 | overlap 0.137
2019-04-28 13:07:15.234574 [epoch 0 iteration 0054]loss 1.609 | overlap 0.112
2019-04-28 13:07:15.905193 [epoch 0 iteration 0055]loss 1.629 | overlap 0.119
2019-04-28 13:07:16.574852 [epoch 0 iteration 0056]loss 1.716 | overlap 0.075
2019-04-28 13:07:17.245273 [epoch 0 iteration 0057]loss 1.678 | overlap 0.097
2019-04-28 13:07:17.913569 [epoch 0 iteration 0058]loss 1.648 | overlap 0.078
2019-04-28 13:07:18.589007 [epoch 0 iteration 0059]loss 1.760 | overlap 0.078
2019-04-28 13:07:19.259444 [epoch 0 iteration 0060]loss 1.648 | overlap 0.103
2019-04-28 13:07:19.929538 [epoch 0 iteration 0061]loss 1.601 | overlap 0.106
2019-04-28 13:07:20.597905 [epoch 0 iteration 0062]loss 1.691 | overlap 0.062
2019-04-28 13:07:21.274568 [epoch 0 iteration 0063]loss 1.702 | overlap 0.097
2019-04-28 13:07:21.944825 [epoch 0 iteration 0064]loss 1.562 | overlap 0.125
2019-04-28 13:07:22.617715 [epoch 0 iteration 0065]loss 1.609 | overlap 0.062
2019-04-28 13:07:23.286305 [epoch 0 iteration 0066]loss 1.667 | overlap 0.097
2019-04-28 13:07:23.953650 [epoch 0 iteration 0067]loss 1.607 | overlap 0.109
2019-04-28 13:07:24.621704 [epoch 0 iteration 0068]loss 1.688 | overlap 0.084
2019-04-28 13:07:25.287291 [epoch 0 iteration 0069]loss 1.606 | overlap 0.081
2019-04-28 13:07:25.954281 [epoch 0 iteration 0070]loss 1.528 | overlap 0.187
2019-04-28 13:07:26.623656 [epoch 0 iteration 0071]loss 1.677 | overlap 0.097
2019-04-28 13:07:27.338648 [epoch 0 iteration 0072]loss 1.588 | overlap 0.141
2019-04-28 13:07:28.005397 [epoch 0 iteration 0073]loss 1.591 | overlap 0.072
2019-04-28 13:07:28.681713 [epoch 0 iteration 0074]loss 1.642 | overlap 0.081
2019-04-28 13:07:29.354442 [epoch 0 iteration 0075]loss 1.637 | overlap 0.059
2019-04-28 13:07:30.020682 [epoch 0 iteration 0076]loss 1.675 | overlap 0.059
2019-04-28 13:07:30.691422 [epoch 0 iteration 0077]loss 1.619 | overlap 0.053
2019-04-28 13:07:31.356568 [epoch 0 iteration 0078]loss 1.617 | overlap 0.078
2019-04-28 13:07:32.023802 [epoch 0 iteration 0079]loss 1.524 | overlap 0.197
2019-04-28 13:07:32.706018 [epoch 0 iteration 0080]loss 1.540 | overlap 0.153
2019-04-28 13:07:33.377840 [epoch 0 iteration 0081]loss 1.555 | overlap 0.144
2019-04-28 13:07:34.048438 [epoch 0 iteration 0082]loss 1.593 | overlap 0.103
2019-04-28 13:07:34.717579 [epoch 0 iteration 0083]loss 1.653 | overlap 0.116
2019-04-28 13:07:35.388437 [epoch 0 iteration 0084]loss 1.689 | overlap 0.053
2019-04-28 13:07:36.057495 [epoch 0 iteration 0085]loss 1.606 | overlap 0.109
2019-04-28 13:07:36.732924 [epoch 0 iteration 0086]loss 1.659 | overlap 0.122
2019-04-28 13:07:37.397529 [epoch 0 iteration 0087]loss 1.750 | overlap 0.047
2019-04-28 13:07:38.063205 [epoch 0 iteration 0088]loss 1.553 | overlap 0.137
2019-04-28 13:07:38.734929 [epoch 0 iteration 0089]loss 1.567 | overlap 0.163
2019-04-28 13:07:39.402180 [epoch 0 iteration 0090]loss 1.522 | overlap 0.128
2019-04-28 13:07:40.072582 [epoch 0 iteration 0091]loss 1.646 | overlap 0.072
2019-04-28 13:07:40.744586 [epoch 0 iteration 0092]loss 1.597 | overlap 0.103
2019-04-28 13:07:41.413703 [epoch 0 iteration 0093]loss 1.625 | overlap 0.097
2019-04-28 13:07:42.082840 [epoch 0 iteration 0094]loss 1.643 | overlap 0.106
2019-04-28 13:07:42.779778 [epoch 0 iteration 0095]loss 1.591 | overlap 0.100
