2019-05-03 19:45:05.176291 [epoch 0 iteration 0000]loss 1.853 | overlap 0.131
2019-05-03 19:45:05.439942 [epoch 0 iteration 0001]loss 1.740 | overlap 0.166
2019-05-03 19:45:05.739687 [epoch 0 iteration 0002]loss 1.947 | overlap 0.122
2019-05-03 19:45:05.998402 [epoch 0 iteration 0003]loss 1.818 | overlap 0.097
2019-05-03 19:45:06.246919 [epoch 0 iteration 0004]loss 1.694 | overlap 0.106
2019-05-03 19:45:06.499794 [epoch 0 iteration 0005]loss 1.607 | overlap 0.181
2019-05-03 19:45:06.765140 [epoch 0 iteration 0006]loss 1.651 | overlap 0.159
2019-05-03 19:45:07.027991 [epoch 0 iteration 0007]loss 1.725 | overlap 0.125
2019-05-03 19:45:07.296309 [epoch 0 iteration 0008]loss 1.651 | overlap 0.147
2019-05-03 19:45:07.556398 [epoch 0 iteration 0009]loss 1.633 | overlap 0.122
2019-05-03 19:45:07.814292 [epoch 0 iteration 0010]loss 1.640 | overlap 0.100
2019-05-03 19:45:08.075585 [epoch 0 iteration 0011]loss 1.662 | overlap 0.119
2019-05-03 19:45:08.327287 [epoch 0 iteration 0012]loss 1.699 | overlap 0.128
2019-05-03 19:45:08.587205 [epoch 0 iteration 0013]loss 1.677 | overlap 0.097
2019-05-03 19:45:08.836375 [epoch 0 iteration 0014]loss 1.716 | overlap 0.091
2019-05-03 19:45:09.093393 [epoch 0 iteration 0015]loss 1.637 | overlap 0.172
2019-05-03 19:45:09.348376 [epoch 0 iteration 0016]loss 1.615 | overlap 0.137
2019-05-03 19:45:09.601308 [epoch 0 iteration 0017]loss 1.646 | overlap 0.131
2019-05-03 19:45:09.862676 [epoch 0 iteration 0018]loss 1.628 | overlap 0.100
2019-05-03 19:45:10.119365 [epoch 0 iteration 0019]loss 1.508 | overlap 0.187
2019-05-03 19:45:10.368357 [epoch 0 iteration 0020]loss 1.571 | overlap 0.084
2019-05-03 19:45:10.625245 [epoch 0 iteration 0021]loss 1.505 | overlap 0.191
2019-05-03 19:45:10.878559 [epoch 0 iteration 0022]loss 1.600 | overlap 0.137
2019-05-03 19:45:11.169837 [epoch 0 iteration 0023]loss 1.556 | overlap 0.116
2019-05-03 19:45:11.430789 [epoch 0 iteration 0024]loss 1.627 | overlap 0.134
2019-05-03 19:45:11.681944 [epoch 0 iteration 0025]loss 1.588 | overlap 0.141
2019-05-03 19:45:11.939477 [epoch 0 iteration 0026]loss 1.596 | overlap 0.125
2019-05-03 19:45:12.204235 [epoch 0 iteration 0027]loss 1.566 | overlap 0.147
2019-05-03 19:45:12.462579 [epoch 0 iteration 0028]loss 1.625 | overlap 0.116
2019-05-03 19:45:12.721692 [epoch 0 iteration 0029]loss 1.619 | overlap 0.094
2019-05-03 19:45:12.980487 [epoch 0 iteration 0030]loss 1.528 | overlap 0.137
2019-05-03 19:45:13.239512 [epoch 0 iteration 0031]loss 1.575 | overlap 0.128
2019-05-03 19:45:13.490546 [epoch 0 iteration 0032]loss 1.581 | overlap 0.150
2019-05-03 19:45:13.754464 [epoch 0 iteration 0033]loss 1.588 | overlap 0.103
2019-05-03 19:45:14.012381 [epoch 0 iteration 0034]loss 1.563 | overlap 0.128
2019-05-03 19:45:14.258685 [epoch 0 iteration 0035]loss 1.505 | overlap 0.175
2019-05-03 19:45:14.511591 [epoch 0 iteration 0036]loss 1.538 | overlap 0.166
2019-05-03 19:45:14.768237 [epoch 0 iteration 0037]loss 1.557 | overlap 0.125
2019-05-03 19:45:15.033164 [epoch 0 iteration 0038]loss 1.519 | overlap 0.178
2019-05-03 19:45:15.283056 [epoch 0 iteration 0039]loss 1.563 | overlap 0.134
2019-05-03 19:45:15.549723 [epoch 0 iteration 0040]loss 1.584 | overlap 0.097
2019-05-03 19:45:15.809347 [epoch 0 iteration 0041]loss 1.577 | overlap 0.116
2019-05-03 19:45:16.077531 [epoch 0 iteration 0042]loss 1.564 | overlap 0.128
2019-05-03 19:45:16.332927 [epoch 0 iteration 0043]loss 1.621 | overlap 0.097
2019-05-03 19:45:16.592385 [epoch 0 iteration 0044]loss 1.544 | overlap 0.147
2019-05-03 19:45:16.889060 [epoch 0 iteration 0045]loss 1.447 | overlap 0.216
2019-05-03 19:45:17.149911 [epoch 0 iteration 0046]loss 1.532 | overlap 0.175
2019-05-03 19:45:17.411757 [epoch 0 iteration 0047]loss 1.585 | overlap 0.172
2019-05-03 19:45:17.675559 [epoch 0 iteration 0048]loss 1.567 | overlap 0.125
2019-05-03 19:45:17.928999 [epoch 0 iteration 0049]loss 1.548 | overlap 0.159
2019-05-03 19:45:18.188288 [epoch 0 iteration 0050]loss 1.584 | overlap 0.144
2019-05-03 19:45:18.443742 [epoch 0 iteration 0051]loss 1.510 | overlap 0.197
2019-05-03 19:45:18.696674 [epoch 0 iteration 0052]loss 1.483 | overlap 0.181
2019-05-03 19:45:18.970114 [epoch 0 iteration 0053]loss 1.485 | overlap 0.197
2019-05-03 19:45:19.218865 [epoch 0 iteration 0054]loss 1.592 | overlap 0.097
2019-05-03 19:45:19.477175 [epoch 0 iteration 0055]loss 1.539 | overlap 0.200
2019-05-03 19:45:19.741464 [epoch 0 iteration 0056]loss 1.565 | overlap 0.163
2019-05-03 19:45:20.005756 [epoch 0 iteration 0057]loss 1.476 | overlap 0.169
2019-05-03 19:45:20.267816 [epoch 0 iteration 0058]loss 1.532 | overlap 0.153
2019-05-03 19:45:20.529833 [epoch 0 iteration 0059]loss 1.588 | overlap 0.125
2019-05-03 19:45:20.784919 [epoch 0 iteration 0060]loss 1.614 | overlap 0.088
2019-05-03 19:45:21.047070 [epoch 0 iteration 0061]loss 1.578 | overlap 0.128
2019-05-03 19:45:21.304357 [epoch 0 iteration 0062]loss 1.483 | overlap 0.150
2019-05-03 19:45:21.569327 [epoch 0 iteration 0063]loss 1.563 | overlap 0.128
2019-05-03 19:45:21.828074 [epoch 0 iteration 0064]loss 1.547 | overlap 0.150
