2019-05-03 18:08:22.556116 [epoch 0 iteration 0000]loss 1.911 | overlap 0.066
2019-05-03 18:08:22.816383 [epoch 0 iteration 0001]loss 1.836 | overlap 0.075
2019-05-03 18:08:23.111681 [epoch 0 iteration 0002]loss 1.765 | overlap 0.088
2019-05-03 18:08:23.368638 [epoch 0 iteration 0003]loss 1.707 | overlap 0.053
2019-05-03 18:08:23.622788 [epoch 0 iteration 0004]loss 1.733 | overlap 0.044
2019-05-03 18:08:23.885008 [epoch 0 iteration 0005]loss 1.661 | overlap 0.062
2019-05-03 18:08:24.147513 [epoch 0 iteration 0006]loss 1.706 | overlap 0.050
2019-05-03 18:08:24.404312 [epoch 0 iteration 0007]loss 1.649 | overlap 0.069
2019-05-03 18:08:24.663303 [epoch 0 iteration 0008]loss 1.689 | overlap 0.041
2019-05-03 18:08:24.922637 [epoch 0 iteration 0009]loss 1.675 | overlap 0.056
2019-05-03 18:08:25.182595 [epoch 0 iteration 0010]loss 1.636 | overlap 0.053
2019-05-03 18:08:25.444841 [epoch 0 iteration 0011]loss 1.637 | overlap 0.066
2019-05-03 18:08:25.698907 [epoch 0 iteration 0012]loss 1.619 | overlap 0.053
2019-05-03 18:08:25.957525 [epoch 0 iteration 0013]loss 1.625 | overlap 0.066
2019-05-03 18:08:26.223828 [epoch 0 iteration 0014]loss 1.641 | overlap 0.037
2019-05-03 18:08:26.482068 [epoch 0 iteration 0015]loss 1.634 | overlap 0.078
2019-05-03 18:08:26.742900 [epoch 0 iteration 0016]loss 1.630 | overlap 0.047
2019-05-03 18:08:27.002680 [epoch 0 iteration 0017]loss 1.632 | overlap 0.041
2019-05-03 18:08:27.261430 [epoch 0 iteration 0018]loss 1.615 | overlap 0.050
2019-05-03 18:08:27.517243 [epoch 0 iteration 0019]loss 1.598 | overlap 0.066
2019-05-03 18:08:27.773190 [epoch 0 iteration 0020]loss 1.606 | overlap 0.047
2019-05-03 18:08:28.035797 [epoch 0 iteration 0021]loss 1.608 | overlap 0.072
2019-05-03 18:08:28.300468 [epoch 0 iteration 0022]loss 1.611 | overlap 0.053
2019-05-03 18:08:28.600232 [epoch 0 iteration 0023]loss 1.605 | overlap 0.069
2019-05-03 18:08:28.857591 [epoch 0 iteration 0024]loss 1.617 | overlap 0.056
2019-05-03 18:08:29.121840 [epoch 0 iteration 0025]loss 1.599 | overlap 0.075
2019-05-03 18:08:29.386655 [epoch 0 iteration 0026]loss 1.604 | overlap 0.066
2019-05-03 18:08:29.649507 [epoch 0 iteration 0027]loss 1.602 | overlap 0.075
2019-05-03 18:08:29.907516 [epoch 0 iteration 0028]loss 1.588 | overlap 0.094
2019-05-03 18:08:30.171245 [epoch 0 iteration 0029]loss 1.588 | overlap 0.078
2019-05-03 18:08:30.429481 [epoch 0 iteration 0030]loss 1.607 | overlap 0.075
2019-05-03 18:08:30.700332 [epoch 0 iteration 0031]loss 1.605 | overlap 0.056
2019-05-03 18:08:30.956832 [epoch 0 iteration 0032]loss 1.582 | overlap 0.084
2019-05-03 18:08:31.216810 [epoch 0 iteration 0033]loss 1.603 | overlap 0.081
2019-05-03 18:08:31.477496 [epoch 0 iteration 0034]loss 1.599 | overlap 0.062
2019-05-03 18:08:31.733554 [epoch 0 iteration 0035]loss 1.605 | overlap 0.044
2019-05-03 18:08:31.993903 [epoch 0 iteration 0036]loss 1.601 | overlap 0.075
2019-05-03 18:08:32.257134 [epoch 0 iteration 0037]loss 1.592 | overlap 0.088
2019-05-03 18:08:32.522144 [epoch 0 iteration 0038]loss 1.599 | overlap 0.069
2019-05-03 18:08:32.778796 [epoch 0 iteration 0039]loss 1.590 | overlap 0.072
2019-05-03 18:08:33.042115 [epoch 0 iteration 0040]loss 1.590 | overlap 0.088
2019-05-03 18:08:33.303479 [epoch 0 iteration 0041]loss 1.598 | overlap 0.066
2019-05-03 18:08:33.569354 [epoch 0 iteration 0042]loss 1.603 | overlap 0.066
2019-05-03 18:08:33.834708 [epoch 0 iteration 0043]loss 1.597 | overlap 0.084
2019-05-03 18:08:34.127127 [epoch 0 iteration 0044]loss 1.593 | overlap 0.094
2019-05-03 18:08:34.387465 [epoch 0 iteration 0045]loss 1.596 | overlap 0.081
2019-05-03 18:08:34.647820 [epoch 0 iteration 0046]loss 1.587 | overlap 0.097
2019-05-03 18:08:34.914073 [epoch 0 iteration 0047]loss 1.604 | overlap 0.044
2019-05-03 18:08:35.172070 [epoch 0 iteration 0048]loss 1.603 | overlap 0.056
2019-05-03 18:08:35.431526 [epoch 0 iteration 0049]loss 1.593 | overlap 0.081
2019-05-03 18:08:35.690755 [epoch 0 iteration 0050]loss 1.594 | overlap 0.097
2019-05-03 18:08:35.952987 [epoch 0 iteration 0051]loss 1.590 | overlap 0.069
2019-05-03 18:08:36.214489 [epoch 0 iteration 0052]loss 1.593 | overlap 0.097
2019-05-03 18:08:36.480771 [epoch 0 iteration 0053]loss 1.601 | overlap 0.053
2019-05-03 18:08:36.741402 [epoch 0 iteration 0054]loss 1.594 | overlap 0.075
2019-05-03 18:08:37.004037 [epoch 0 iteration 0055]loss 1.596 | overlap 0.053
