2019-04-22 14:05:19.317593 [epoch 0 iteration 0000]loss 3.763 | overlap 0.053
2019-04-22 14:05:19.674417 [epoch 0 iteration 0001]loss 3.662 | overlap 0.047
2019-04-22 14:05:20.066982 [epoch 0 iteration 0002]loss 3.343 | overlap 0.066
2019-04-22 14:05:20.422507 [epoch 0 iteration 0003]loss 3.238 | overlap 0.041
2019-04-22 14:05:20.776650 [epoch 0 iteration 0004]loss 3.012 | overlap 0.084
2019-04-22 14:05:21.137040 [epoch 0 iteration 0005]loss 3.027 | overlap 0.075
2019-04-22 14:05:21.499153 [epoch 0 iteration 0006]loss 3.171 | overlap 0.056
2019-04-22 14:05:21.858804 [epoch 0 iteration 0007]loss 2.713 | overlap 0.069
2019-04-22 14:05:22.215209 [epoch 0 iteration 0008]loss 2.529 | overlap 0.081
2019-04-22 14:05:22.573651 [epoch 0 iteration 0009]loss 2.570 | overlap 0.031
2019-04-22 14:05:22.925983 [epoch 0 iteration 0010]loss 2.766 | overlap 0.062
2019-04-22 14:05:23.281473 [epoch 0 iteration 0011]loss 2.698 | overlap 0.072
2019-04-22 14:05:23.636866 [epoch 0 iteration 0012]loss 2.685 | overlap 0.056
2019-04-22 14:05:23.993118 [epoch 0 iteration 0013]loss 2.580 | overlap 0.050
2019-04-22 14:05:24.350588 [epoch 0 iteration 0014]loss 2.366 | overlap 0.072
2019-04-22 14:05:24.705724 [epoch 0 iteration 0015]loss 2.320 | overlap 0.066
2019-04-22 14:05:25.065882 [epoch 0 iteration 0016]loss 2.396 | overlap 0.059
2019-04-22 14:05:25.419859 [epoch 0 iteration 0017]loss 2.178 | overlap 0.088
2019-04-22 14:05:25.775594 [epoch 0 iteration 0018]loss 2.117 | overlap 0.062
2019-04-22 14:05:26.130767 [epoch 0 iteration 0019]loss 2.233 | overlap 0.059
2019-04-22 14:05:26.489927 [epoch 0 iteration 0020]loss 2.199 | overlap 0.047
2019-04-22 14:05:26.847333 [epoch 0 iteration 0021]loss 1.990 | overlap 0.050
2019-04-22 14:05:27.206062 [epoch 0 iteration 0022]loss 2.208 | overlap 0.050
2019-04-22 14:05:27.579062 [epoch 0 iteration 0023]loss 2.016 | overlap 0.044
2019-04-22 14:05:27.924970 [epoch 0 iteration 0024]loss 2.056 | overlap 0.059
2019-04-22 14:05:28.273952 [epoch 0 iteration 0025]loss 2.106 | overlap 0.056
2019-04-22 14:05:28.633757 [epoch 0 iteration 0026]loss 2.097 | overlap 0.081
2019-04-22 14:05:28.989696 [epoch 0 iteration 0027]loss 2.031 | overlap 0.059
2019-04-22 14:05:29.343541 [epoch 0 iteration 0028]loss 2.032 | overlap 0.047
2019-04-22 14:05:29.703277 [epoch 0 iteration 0029]loss 1.891 | overlap 0.041
2019-04-22 14:05:30.058989 [epoch 0 iteration 0030]loss 2.073 | overlap 0.062
2019-04-22 14:05:30.412159 [epoch 0 iteration 0031]loss 1.803 | overlap 0.069
2019-04-22 14:05:30.758336 [epoch 0 iteration 0032]loss 1.912 | overlap 0.053
2019-04-22 14:05:31.114725 [epoch 0 iteration 0033]loss 2.208 | overlap 0.056
2019-04-22 14:05:31.479618 [epoch 0 iteration 0034]loss 1.982 | overlap 0.050
2019-04-22 14:05:31.833546 [epoch 0 iteration 0035]loss 1.873 | overlap 0.037
2019-04-22 14:05:32.189147 [epoch 0 iteration 0036]loss 1.944 | overlap 0.100
2019-04-22 14:05:32.551589 [epoch 0 iteration 0037]loss 1.972 | overlap 0.072
2019-04-22 14:05:32.895877 [epoch 0 iteration 0038]loss 1.766 | overlap 0.069
2019-04-22 14:05:33.243116 [epoch 0 iteration 0039]loss 1.854 | overlap 0.088
2019-04-22 14:05:33.600119 [epoch 0 iteration 0040]loss 1.914 | overlap 0.056
2019-04-22 14:05:33.953359 [epoch 0 iteration 0041]loss 1.780 | overlap 0.056
2019-04-22 14:05:34.307495 [epoch 0 iteration 0042]loss 1.977 | overlap 0.066
2019-04-22 14:05:34.664429 [epoch 0 iteration 0043]loss 1.769 | overlap 0.091
2019-04-22 14:05:35.053672 [epoch 0 iteration 0044]loss 1.789 | overlap 0.084
2019-04-22 14:05:35.404241 [epoch 0 iteration 0045]loss 1.782 | overlap 0.069
2019-04-22 14:05:35.753067 [epoch 0 iteration 0046]loss 1.732 | overlap 0.072
2019-04-22 14:05:36.108194 [epoch 0 iteration 0047]loss 1.763 | overlap 0.053
2019-04-22 14:05:36.471326 [epoch 0 iteration 0048]loss 1.752 | overlap 0.056
2019-04-22 14:05:36.828431 [epoch 0 iteration 0049]loss 1.680 | overlap 0.069
2019-04-22 14:05:37.178837 [epoch 0 iteration 0050]loss 1.757 | overlap 0.066
2019-04-22 14:05:37.530659 [epoch 0 iteration 0051]loss 1.680 | overlap 0.062
2019-04-22 14:05:37.875650 [epoch 0 iteration 0052]loss 1.661 | overlap 0.094
2019-04-22 14:05:38.224064 [epoch 0 iteration 0053]loss 1.641 | overlap 0.072
2019-04-22 14:05:38.570873 [epoch 0 iteration 0054]loss 1.671 | overlap 0.056
2019-04-22 14:05:38.917641 [epoch 0 iteration 0055]loss 1.680 | overlap 0.056
2019-04-22 14:05:39.271719 [epoch 0 iteration 0056]loss 1.755 | overlap 0.059
2019-04-22 14:05:39.628012 [epoch 0 iteration 0057]loss 1.783 | overlap 0.062
2019-04-22 14:05:39.974640 [epoch 0 iteration 0058]loss 1.745 | overlap 0.056
2019-04-22 14:05:40.324210 [epoch 0 iteration 0059]loss 1.687 | overlap 0.069
2019-04-22 14:05:40.672924 [epoch 0 iteration 0060]loss 1.657 | overlap 0.069
2019-04-22 14:05:41.014953 [epoch 0 iteration 0061]loss 1.671 | overlap 0.081
2019-04-22 14:05:41.369110 [epoch 0 iteration 0062]loss 1.669 | overlap 0.056
2019-04-22 14:05:41.716764 [epoch 0 iteration 0063]loss 1.633 | overlap 0.062
2019-04-22 14:05:42.062399 [epoch 0 iteration 0064]loss 1.658 | overlap 0.053
2019-04-22 14:05:42.410090 [epoch 0 iteration 0065]loss 1.617 | overlap 0.072
2019-04-22 14:05:42.789423 [epoch 0 iteration 0066]loss 1.664 | overlap 0.066
2019-04-22 14:05:43.141158 [epoch 0 iteration 0067]loss 1.619 | overlap 0.088
2019-04-22 14:05:43.489923 [epoch 0 iteration 0068]loss 1.583 | overlap 0.062
2019-04-22 14:05:43.834335 [epoch 0 iteration 0069]loss 1.592 | overlap 0.059
2019-04-22 14:05:44.191116 [epoch 0 iteration 0070]loss 1.681 | overlap 0.062
2019-04-22 14:05:44.538940 [epoch 0 iteration 0071]loss 1.585 | overlap 0.072
2019-04-22 14:05:44.887233 [epoch 0 iteration 0072]loss 1.627 | overlap 0.047
2019-04-22 14:05:45.240480 [epoch 0 iteration 0073]loss 1.591 | overlap 0.116
2019-04-22 14:05:45.584918 [epoch 0 iteration 0074]loss 1.647 | overlap 0.050
2019-04-22 14:05:45.934544 [epoch 0 iteration 0075]loss 1.622 | overlap 0.066
2019-04-22 14:05:46.281620 [epoch 0 iteration 0076]loss 1.600 | overlap 0.062
2019-04-22 14:05:46.629560 [epoch 0 iteration 0077]loss 1.588 | overlap 0.088
2019-04-22 14:05:46.976389 [epoch 0 iteration 0078]loss 1.629 | overlap 0.066
2019-04-22 14:05:47.320589 [epoch 0 iteration 0079]loss 1.598 | overlap 0.056
2019-04-22 14:05:47.664181 [epoch 0 iteration 0080]loss 1.589 | overlap 0.075
2019-04-22 14:05:48.011666 [epoch 0 iteration 0081]loss 1.628 | overlap 0.059
2019-04-22 14:05:48.360541 [epoch 0 iteration 0082]loss 1.590 | overlap 0.072
2019-04-22 14:05:48.705178 [epoch 0 iteration 0083]loss 1.583 | overlap 0.050
2019-04-22 14:05:49.052696 [epoch 0 iteration 0084]loss 1.618 | overlap 0.088
2019-04-22 14:05:49.399509 [epoch 0 iteration 0085]loss 1.609 | overlap 0.062
2019-04-22 14:05:49.746711 [epoch 0 iteration 0086]loss 1.641 | overlap 0.091
2019-04-22 14:05:50.095815 [epoch 0 iteration 0087]loss 1.617 | overlap 0.091
