2019-05-03 18:08:21.553695 [epoch 0 iteration 0000]loss 1.944 | overlap 0.047
2019-05-03 18:08:21.864529 [epoch 0 iteration 0001]loss 1.951 | overlap 0.041
2019-05-03 18:08:22.202440 [epoch 0 iteration 0002]loss 1.827 | overlap 0.047
2019-05-03 18:08:22.498005 [epoch 0 iteration 0003]loss 1.785 | overlap 0.097
2019-05-03 18:08:22.795776 [epoch 0 iteration 0004]loss 1.845 | overlap 0.084
2019-05-03 18:08:23.101494 [epoch 0 iteration 0005]loss 1.700 | overlap 0.059
2019-05-03 18:08:23.400214 [epoch 0 iteration 0006]loss 1.665 | overlap 0.066
2019-05-03 18:08:23.699346 [epoch 0 iteration 0007]loss 1.759 | overlap 0.081
2019-05-03 18:08:23.998878 [epoch 0 iteration 0008]loss 1.793 | overlap 0.050
2019-05-03 18:08:24.296837 [epoch 0 iteration 0009]loss 1.683 | overlap 0.066
2019-05-03 18:08:24.597345 [epoch 0 iteration 0010]loss 1.661 | overlap 0.066
2019-05-03 18:08:24.900395 [epoch 0 iteration 0011]loss 1.727 | overlap 0.078
2019-05-03 18:08:25.201754 [epoch 0 iteration 0012]loss 1.662 | overlap 0.066
2019-05-03 18:08:25.501512 [epoch 0 iteration 0013]loss 1.724 | overlap 0.072
2019-05-03 18:08:25.802237 [epoch 0 iteration 0014]loss 1.702 | overlap 0.062
2019-05-03 18:08:26.106126 [epoch 0 iteration 0015]loss 1.644 | overlap 0.044
2019-05-03 18:08:26.405176 [epoch 0 iteration 0016]loss 1.634 | overlap 0.066
2019-05-03 18:08:26.707923 [epoch 0 iteration 0017]loss 1.658 | overlap 0.059
2019-05-03 18:08:27.006127 [epoch 0 iteration 0018]loss 1.651 | overlap 0.091
2019-05-03 18:08:27.311395 [epoch 0 iteration 0019]loss 1.707 | overlap 0.078
2019-05-03 18:08:27.610048 [epoch 0 iteration 0020]loss 1.660 | overlap 0.047
2019-05-03 18:08:27.911205 [epoch 0 iteration 0021]loss 1.659 | overlap 0.044
2019-05-03 18:08:28.220078 [epoch 0 iteration 0022]loss 1.646 | overlap 0.109
2019-05-03 18:08:28.549272 [epoch 0 iteration 0023]loss 1.643 | overlap 0.075
2019-05-03 18:08:28.846626 [epoch 0 iteration 0024]loss 1.641 | overlap 0.059
2019-05-03 18:08:29.148828 [epoch 0 iteration 0025]loss 1.609 | overlap 0.084
2019-05-03 18:08:29.452612 [epoch 0 iteration 0026]loss 1.625 | overlap 0.062
2019-05-03 18:08:29.756738 [epoch 0 iteration 0027]loss 1.598 | overlap 0.072
2019-05-03 18:08:30.063756 [epoch 0 iteration 0028]loss 1.600 | overlap 0.088
2019-05-03 18:08:30.371316 [epoch 0 iteration 0029]loss 1.646 | overlap 0.069
2019-05-03 18:08:30.676923 [epoch 0 iteration 0030]loss 1.648 | overlap 0.066
2019-05-03 18:08:30.979427 [epoch 0 iteration 0031]loss 1.606 | overlap 0.069
2019-05-03 18:08:31.282857 [epoch 0 iteration 0032]loss 1.607 | overlap 0.075
2019-05-03 18:08:31.583795 [epoch 0 iteration 0033]loss 1.622 | overlap 0.084
2019-05-03 18:08:31.886106 [epoch 0 iteration 0034]loss 1.627 | overlap 0.078
2019-05-03 18:08:32.187613 [epoch 0 iteration 0035]loss 1.628 | overlap 0.041
2019-05-03 18:08:32.486568 [epoch 0 iteration 0036]loss 1.616 | overlap 0.069
2019-05-03 18:08:32.790905 [epoch 0 iteration 0037]loss 1.598 | overlap 0.062
2019-05-03 18:08:33.090167 [epoch 0 iteration 0038]loss 1.599 | overlap 0.091
2019-05-03 18:08:33.388735 [epoch 0 iteration 0039]loss 1.630 | overlap 0.081
2019-05-03 18:08:33.691825 [epoch 0 iteration 0040]loss 1.605 | overlap 0.084
2019-05-03 18:08:33.997593 [epoch 0 iteration 0041]loss 1.645 | overlap 0.062
2019-05-03 18:08:34.300604 [epoch 0 iteration 0042]loss 1.650 | overlap 0.044
2019-05-03 18:08:34.604449 [epoch 0 iteration 0043]loss 1.644 | overlap 0.091
2019-05-03 18:08:34.948962 [epoch 0 iteration 0044]loss 1.619 | overlap 0.084
2019-05-03 18:08:35.246177 [epoch 0 iteration 0045]loss 1.607 | overlap 0.069
2019-05-03 18:08:35.549009 [epoch 0 iteration 0046]loss 1.627 | overlap 0.062
2019-05-03 18:08:35.858911 [epoch 0 iteration 0047]loss 1.616 | overlap 0.078
2019-05-03 18:08:36.161770 [epoch 0 iteration 0048]loss 1.620 | overlap 0.106
2019-05-03 18:08:36.466018 [epoch 0 iteration 0049]loss 1.599 | overlap 0.069
2019-05-03 18:08:36.770321 [epoch 0 iteration 0050]loss 1.613 | overlap 0.050
2019-05-03 18:08:37.076965 [epoch 0 iteration 0051]loss 1.608 | overlap 0.097
2019-05-03 18:08:37.382018 [epoch 0 iteration 0052]loss 1.594 | overlap 0.081
2019-05-03 18:08:37.683898 [epoch 0 iteration 0053]loss 1.600 | overlap 0.066
2019-05-03 18:08:37.989018 [epoch 0 iteration 0054]loss 1.608 | overlap 0.056
2019-05-03 18:08:38.295517 [epoch 0 iteration 0055]loss 1.616 | overlap 0.047
2019-05-03 18:08:38.601111 [epoch 0 iteration 0056]loss 1.613 | overlap 0.059
2019-05-03 18:08:38.899252 [epoch 0 iteration 0057]loss 1.627 | overlap 0.041
2019-05-03 18:08:39.202955 [epoch 0 iteration 0058]loss 1.613 | overlap 0.078
2019-05-03 18:08:39.499349 [epoch 0 iteration 0059]loss 1.589 | overlap 0.078
2019-05-03 18:08:39.802863 [epoch 0 iteration 0060]loss 1.594 | overlap 0.072
2019-05-03 18:08:40.103170 [epoch 0 iteration 0061]loss 1.596 | overlap 0.088
2019-05-03 18:08:40.402370 [epoch 0 iteration 0062]loss 1.621 | overlap 0.053
2019-05-03 18:08:40.703517 [epoch 0 iteration 0063]loss 1.615 | overlap 0.084
2019-05-03 18:08:41.005564 [epoch 0 iteration 0064]loss 1.602 | overlap 0.081
2019-05-03 18:08:41.308934 [epoch 0 iteration 0065]loss 1.587 | overlap 0.106
2019-05-03 18:08:41.648387 [epoch 0 iteration 0066]loss 1.607 | overlap 0.069
