2019-04-22 14:05:31.929923 [epoch 0 iteration 0000]loss 3.608 | overlap 0.075
2019-04-22 14:05:32.283169 [epoch 0 iteration 0001]loss 3.148 | overlap 0.078
2019-04-22 14:05:32.672182 [epoch 0 iteration 0002]loss 3.520 | overlap 0.075
2019-04-22 14:05:33.020955 [epoch 0 iteration 0003]loss 3.206 | overlap 0.094
2019-04-22 14:05:33.372288 [epoch 0 iteration 0004]loss 2.667 | overlap 0.103
2019-04-22 14:05:33.718050 [epoch 0 iteration 0005]loss 2.968 | overlap 0.062
2019-04-22 14:05:34.072617 [epoch 0 iteration 0006]loss 2.805 | overlap 0.069
2019-04-22 14:05:34.421541 [epoch 0 iteration 0007]loss 2.539 | overlap 0.072
2019-04-22 14:05:34.770042 [epoch 0 iteration 0008]loss 3.056 | overlap 0.059
2019-04-22 14:05:35.120254 [epoch 0 iteration 0009]loss 2.457 | overlap 0.075
2019-04-22 14:05:35.470594 [epoch 0 iteration 0010]loss 2.444 | overlap 0.081
2019-04-22 14:05:35.811399 [epoch 0 iteration 0011]loss 2.560 | overlap 0.097
2019-04-22 14:05:36.158745 [epoch 0 iteration 0012]loss 2.244 | overlap 0.088
2019-04-22 14:05:36.510467 [epoch 0 iteration 0013]loss 2.302 | overlap 0.069
2019-04-22 14:05:36.860495 [epoch 0 iteration 0014]loss 2.228 | overlap 0.072
2019-04-22 14:05:37.197908 [epoch 0 iteration 0015]loss 2.175 | overlap 0.109
2019-04-22 14:05:37.546671 [epoch 0 iteration 0016]loss 2.444 | overlap 0.056
2019-04-22 14:05:37.899857 [epoch 0 iteration 0017]loss 1.960 | overlap 0.053
2019-04-22 14:05:38.250714 [epoch 0 iteration 0018]loss 1.913 | overlap 0.075
2019-04-22 14:05:38.603033 [epoch 0 iteration 0019]loss 2.016 | overlap 0.078
2019-04-22 14:05:38.943676 [epoch 0 iteration 0020]loss 2.084 | overlap 0.081
2019-04-22 14:05:39.294897 [epoch 0 iteration 0021]loss 1.790 | overlap 0.053
2019-04-22 14:05:39.644589 [epoch 0 iteration 0022]loss 1.898 | overlap 0.066
2019-04-22 14:05:40.027023 [epoch 0 iteration 0023]loss 2.053 | overlap 0.050
2019-04-22 14:05:40.375171 [epoch 0 iteration 0024]loss 2.045 | overlap 0.050
2019-04-22 14:05:40.714377 [epoch 0 iteration 0025]loss 2.255 | overlap 0.044
2019-04-22 14:05:41.053634 [epoch 0 iteration 0026]loss 1.968 | overlap 0.103
2019-04-22 14:05:41.401029 [epoch 0 iteration 0027]loss 1.750 | overlap 0.059
2019-04-22 14:05:41.742338 [epoch 0 iteration 0028]loss 1.775 | overlap 0.081
2019-04-22 14:05:42.085240 [epoch 0 iteration 0029]loss 1.768 | overlap 0.075
2019-04-22 14:05:42.435735 [epoch 0 iteration 0030]loss 2.348 | overlap 0.106
2019-04-22 14:05:42.780169 [epoch 0 iteration 0031]loss 1.787 | overlap 0.041
2019-04-22 14:05:43.121727 [epoch 0 iteration 0032]loss 1.706 | overlap 0.075
2019-04-22 14:05:43.471914 [epoch 0 iteration 0033]loss 1.772 | overlap 0.053
2019-04-22 14:05:43.813965 [epoch 0 iteration 0034]loss 1.784 | overlap 0.044
2019-04-22 14:05:44.152402 [epoch 0 iteration 0035]loss 1.800 | overlap 0.047
2019-04-22 14:05:44.501698 [epoch 0 iteration 0036]loss 1.812 | overlap 0.062
2019-04-22 14:05:44.838652 [epoch 0 iteration 0037]loss 1.776 | overlap 0.062
2019-04-22 14:05:45.195395 [epoch 0 iteration 0038]loss 1.742 | overlap 0.053
