2019-04-21 15:09:38.757056 [epoch 0 iteration 0000]loss 3.475 | overlap 0.106
2019-04-21 15:09:39.342590 [epoch 0 iteration 0001]loss 3.470 | overlap 0.078
2019-04-21 15:09:39.884582 [epoch 0 iteration 0002]loss 3.244 | overlap 0.059
2019-04-21 15:09:40.420586 [epoch 0 iteration 0003]loss 3.563 | overlap 0.081
2019-04-21 15:09:40.961323 [epoch 0 iteration 0004]loss 2.847 | overlap 0.066
2019-04-21 15:09:41.505611 [epoch 0 iteration 0005]loss 2.899 | overlap 0.062
2019-04-21 15:09:42.044366 [epoch 0 iteration 0006]loss 3.030 | overlap 0.081
2019-04-21 15:09:42.582138 [epoch 0 iteration 0007]loss 2.482 | overlap 0.097
2019-04-21 15:09:43.120053 [epoch 0 iteration 0008]loss 2.837 | overlap 0.075
2019-04-21 15:09:43.642095 [epoch 0 iteration 0009]loss 2.207 | overlap 0.128
2019-04-21 15:09:44.179323 [epoch 0 iteration 0010]loss 2.314 | overlap 0.075
2019-04-21 15:09:44.704455 [epoch 0 iteration 0011]loss 2.116 | overlap 0.069
2019-04-21 15:09:45.246364 [epoch 0 iteration 0012]loss 2.517 | overlap 0.075
2019-04-21 15:09:45.770847 [epoch 0 iteration 0013]loss 2.227 | overlap 0.062
2019-04-21 15:09:46.292262 [epoch 0 iteration 0014]loss 1.998 | overlap 0.091
2019-04-21 15:09:46.830457 [epoch 0 iteration 0015]loss 2.091 | overlap 0.125
2019-04-21 15:09:47.350930 [epoch 0 iteration 0016]loss 2.205 | overlap 0.066
2019-04-21 15:09:47.875382 [epoch 0 iteration 0017]loss 2.223 | overlap 0.081
2019-04-21 15:09:48.398473 [epoch 0 iteration 0018]loss 1.955 | overlap 0.122
2019-04-21 15:09:48.926210 [epoch 0 iteration 0019]loss 2.037 | overlap 0.056
2019-04-21 15:09:49.448808 [epoch 0 iteration 0020]loss 1.916 | overlap 0.075
2019-04-21 15:09:49.970461 [epoch 0 iteration 0021]loss 1.981 | overlap 0.078
2019-04-21 15:09:50.490133 [epoch 0 iteration 0022]loss 1.995 | overlap 0.078
2019-04-21 15:09:51.013610 [epoch 0 iteration 0023]loss 1.827 | overlap 0.088
2019-04-21 15:09:51.542058 [epoch 0 iteration 0024]loss 1.946 | overlap 0.094
2019-04-21 15:09:52.080282 [epoch 0 iteration 0025]loss 1.790 | overlap 0.103
2019-04-21 15:09:52.631985 [epoch 0 iteration 0026]loss 1.888 | overlap 0.153
2019-04-21 15:09:53.154208 [epoch 0 iteration 0027]loss 1.743 | overlap 0.094
2019-04-21 15:09:53.673735 [epoch 0 iteration 0028]loss 1.782 | overlap 0.056
2019-04-21 15:09:54.201069 [epoch 0 iteration 0029]loss 1.981 | overlap 0.116
2019-04-21 15:09:54.722526 [epoch 0 iteration 0030]loss 1.907 | overlap 0.075
2019-04-21 15:09:55.244610 [epoch 0 iteration 0031]loss 1.874 | overlap 0.091
2019-04-21 15:09:55.774128 [epoch 0 iteration 0032]loss 1.818 | overlap 0.094
2019-04-21 15:09:56.303169 [epoch 0 iteration 0033]loss 1.810 | overlap 0.150
2019-04-21 15:09:56.829819 [epoch 0 iteration 0034]loss 1.663 | overlap 0.141
2019-04-21 15:09:57.355414 [epoch 0 iteration 0035]loss 1.771 | overlap 0.069
2019-04-21 15:09:57.884475 [epoch 0 iteration 0036]loss 1.898 | overlap 0.088
2019-04-21 15:09:58.406942 [epoch 0 iteration 0037]loss 1.778 | overlap 0.134
2019-04-21 15:09:58.933324 [epoch 0 iteration 0038]loss 1.795 | overlap 0.066
2019-04-21 15:09:59.455566 [epoch 0 iteration 0039]loss 1.847 | overlap 0.072
2019-04-21 15:09:59.979852 [epoch 0 iteration 0040]loss 1.739 | overlap 0.091
2019-04-21 15:10:00.505113 [epoch 0 iteration 0041]loss 1.820 | overlap 0.094
2019-04-21 15:10:01.030279 [epoch 0 iteration 0042]loss 1.630 | overlap 0.112
