2019-05-02 18:38:35.604225 [epoch 0 iteration 0000]loss 1.786 | overlap 0.081
2019-05-02 18:38:36.012889 [epoch 0 iteration 0001]loss 1.669 | overlap 0.088
2019-05-02 18:38:36.455169 [epoch 0 iteration 0002]loss 1.634 | overlap 0.144
2019-05-02 18:38:36.865939 [epoch 0 iteration 0003]loss 1.601 | overlap 0.144
2019-05-02 18:38:37.276375 [epoch 0 iteration 0004]loss 1.685 | overlap 0.088
2019-05-02 18:38:37.693131 [epoch 0 iteration 0005]loss 1.561 | overlap 0.150
2019-05-02 18:38:38.092795 [epoch 0 iteration 0006]loss 1.575 | overlap 0.119
2019-05-02 18:38:38.496557 [epoch 0 iteration 0007]loss 1.595 | overlap 0.137
2019-05-02 18:38:38.894477 [epoch 0 iteration 0008]loss 1.578 | overlap 0.134
2019-05-02 18:38:39.303738 [epoch 0 iteration 0009]loss 1.503 | overlap 0.153
2019-05-02 18:38:39.711074 [epoch 0 iteration 0010]loss 1.599 | overlap 0.125
2019-05-02 18:38:40.117514 [epoch 0 iteration 0011]loss 1.585 | overlap 0.125
2019-05-02 18:38:40.520116 [epoch 0 iteration 0012]loss 1.721 | overlap 0.075
2019-05-02 18:38:40.920728 [epoch 0 iteration 0013]loss 1.535 | overlap 0.134
2019-05-02 18:38:41.327012 [epoch 0 iteration 0014]loss 1.493 | overlap 0.172
2019-05-02 18:38:41.725846 [epoch 0 iteration 0015]loss 1.604 | overlap 0.128
2019-05-02 18:38:42.126609 [epoch 0 iteration 0016]loss 1.589 | overlap 0.112
2019-05-02 18:38:42.530141 [epoch 0 iteration 0017]loss 1.584 | overlap 0.100
2019-05-02 18:38:42.930363 [epoch 0 iteration 0018]loss 1.573 | overlap 0.106
2019-05-02 18:38:43.332802 [epoch 0 iteration 0019]loss 1.505 | overlap 0.144
2019-05-02 18:38:43.735725 [epoch 0 iteration 0020]loss 1.539 | overlap 0.131
2019-05-02 18:38:44.138663 [epoch 0 iteration 0021]loss 1.520 | overlap 0.150
2019-05-02 18:38:44.542863 [epoch 0 iteration 0022]loss 1.510 | overlap 0.181
2019-05-02 18:38:44.947900 [epoch 0 iteration 0023]loss 1.527 | overlap 0.166
2019-05-02 18:38:45.348970 [epoch 0 iteration 0024]loss 1.592 | overlap 0.119
2019-05-02 18:38:45.782560 [epoch 0 iteration 0025]loss 1.517 | overlap 0.147
2019-05-02 18:38:46.184580 [epoch 0 iteration 0026]loss 1.542 | overlap 0.122
2019-05-02 18:38:46.581581 [epoch 0 iteration 0027]loss 1.573 | overlap 0.122
2019-05-02 18:38:46.980031 [epoch 0 iteration 0028]loss 1.527 | overlap 0.187
2019-05-02 18:38:47.384551 [epoch 0 iteration 0029]loss 1.529 | overlap 0.137
2019-05-02 18:38:47.786770 [epoch 0 iteration 0030]loss 1.611 | overlap 0.106
2019-05-02 18:38:48.190983 [epoch 0 iteration 0031]loss 1.503 | overlap 0.150
2019-05-02 18:38:48.599599 [epoch 0 iteration 0032]loss 1.500 | overlap 0.147
2019-05-02 18:38:49.000124 [epoch 0 iteration 0033]loss 1.580 | overlap 0.106
2019-05-02 18:38:49.408344 [epoch 0 iteration 0034]loss 1.617 | overlap 0.066
2019-05-02 18:38:49.812085 [epoch 0 iteration 0035]loss 1.512 | overlap 0.119
2019-05-02 18:38:50.217239 [epoch 0 iteration 0036]loss 1.581 | overlap 0.106
2019-05-02 18:38:50.624513 [epoch 0 iteration 0037]loss 1.498 | overlap 0.153
2019-05-02 18:38:51.034702 [epoch 0 iteration 0038]loss 1.582 | overlap 0.091
2019-05-02 18:38:51.434035 [epoch 0 iteration 0039]loss 1.537 | overlap 0.100
2019-05-02 18:38:51.839414 [epoch 0 iteration 0040]loss 1.479 | overlap 0.153
2019-05-02 18:38:52.239798 [epoch 0 iteration 0041]loss 1.495 | overlap 0.122
2019-05-02 18:38:52.639958 [epoch 0 iteration 0042]loss 1.455 | overlap 0.172
2019-05-02 18:38:53.041411 [epoch 0 iteration 0043]loss 1.583 | overlap 0.119
2019-05-02 18:38:53.441858 [epoch 0 iteration 0044]loss 1.454 | overlap 0.197
2019-05-02 18:38:53.843522 [epoch 0 iteration 0045]loss 1.493 | overlap 0.219
2019-05-02 18:38:54.248688 [epoch 0 iteration 0046]loss 1.526 | overlap 0.119
2019-05-02 18:38:54.695294 [epoch 0 iteration 0047]loss 1.586 | overlap 0.103
2019-05-02 18:38:55.097406 [epoch 0 iteration 0048]loss 1.609 | overlap 0.069
2019-05-02 18:38:55.498313 [epoch 0 iteration 0049]loss 1.596 | overlap 0.088
2019-05-02 18:38:55.897884 [epoch 0 iteration 0050]loss 1.556 | overlap 0.119
2019-05-02 18:38:56.299974 [epoch 0 iteration 0051]loss 1.631 | overlap 0.072
2019-05-02 18:38:56.704334 [epoch 0 iteration 0052]loss 1.591 | overlap 0.094
2019-05-02 18:38:57.103848 [epoch 0 iteration 0053]loss 1.597 | overlap 0.081
2019-05-02 18:38:57.504692 [epoch 0 iteration 0054]loss 1.463 | overlap 0.163
2019-05-02 18:38:57.900268 [epoch 0 iteration 0055]loss 1.493 | overlap 0.156
2019-05-02 18:38:58.305717 [epoch 0 iteration 0056]loss 1.587 | overlap 0.094
2019-05-02 18:38:58.702889 [epoch 0 iteration 0057]loss 1.514 | overlap 0.116
2019-05-02 18:38:59.103785 [epoch 0 iteration 0058]loss 1.483 | overlap 0.228
2019-05-02 18:38:59.506391 [epoch 0 iteration 0059]loss 1.529 | overlap 0.147
2019-05-02 18:38:59.911647 [epoch 0 iteration 0060]loss 1.581 | overlap 0.131
2019-05-02 18:39:00.316349 [epoch 0 iteration 0061]loss 1.648 | overlap 0.072
2019-05-02 18:39:00.717931 [epoch 0 iteration 0062]loss 1.496 | overlap 0.191
2019-05-02 18:39:01.117507 [epoch 0 iteration 0063]loss 1.616 | overlap 0.091
2019-05-02 18:39:01.517695 [epoch 0 iteration 0064]loss 1.576 | overlap 0.116
2019-05-02 18:39:01.921060 [epoch 0 iteration 0065]loss 1.557 | overlap 0.137
2019-05-02 18:39:02.322242 [epoch 0 iteration 0066]loss 1.444 | overlap 0.212
2019-05-02 18:39:02.727846 [epoch 0 iteration 0067]loss 1.478 | overlap 0.194
2019-05-02 18:39:03.165538 [epoch 0 iteration 0068]loss 1.581 | overlap 0.075
2019-05-02 18:39:03.567084 [epoch 0 iteration 0069]loss 1.521 | overlap 0.159
2019-05-02 18:39:03.967162 [epoch 0 iteration 0070]loss 1.638 | overlap 0.062
2019-05-02 18:39:04.370489 [epoch 0 iteration 0071]loss 1.580 | overlap 0.119
2019-05-02 18:39:04.777038 [epoch 0 iteration 0072]loss 1.526 | overlap 0.137
2019-05-02 18:39:05.180821 [epoch 0 iteration 0073]loss 1.476 | overlap 0.203
2019-05-02 18:39:05.585972 [epoch 0 iteration 0074]loss 1.523 | overlap 0.141
2019-05-02 18:39:05.987197 [epoch 0 iteration 0075]loss 1.578 | overlap 0.091
2019-05-02 18:39:06.387067 [epoch 0 iteration 0076]loss 1.500 | overlap 0.159
2019-05-02 18:39:06.790833 [epoch 0 iteration 0077]loss 1.582 | overlap 0.097
2019-05-02 18:39:07.191739 [epoch 0 iteration 0078]loss 1.551 | overlap 0.091
2019-05-02 18:39:07.593985 [epoch 0 iteration 0079]loss 1.452 | overlap 0.191
2019-05-02 18:39:07.994059 [epoch 0 iteration 0080]loss 1.547 | overlap 0.134
2019-05-02 18:39:08.393896 [epoch 0 iteration 0081]loss 1.533 | overlap 0.119
2019-05-02 18:39:08.796939 [epoch 0 iteration 0082]loss 1.597 | overlap 0.078
2019-05-02 18:39:09.200205 [epoch 0 iteration 0083]loss 1.638 | overlap 0.088
2019-05-02 18:39:09.603918 [epoch 0 iteration 0084]loss 1.527 | overlap 0.131
2019-05-02 18:39:10.006067 [epoch 0 iteration 0085]loss 1.556 | overlap 0.112
2019-05-02 18:39:10.410351 [epoch 0 iteration 0086]loss 1.516 | overlap 0.163
2019-05-02 18:39:10.817375 [epoch 0 iteration 0087]loss 1.527 | overlap 0.178
2019-05-02 18:39:11.220997 [epoch 0 iteration 0088]loss 1.566 | overlap 0.109
2019-05-02 18:39:11.622009 [epoch 0 iteration 0089]loss 1.563 | overlap 0.100
2019-05-02 18:39:12.025091 [epoch 0 iteration 0090]loss 1.483 | overlap 0.222
