2019-05-03 19:37:39.487078 [epoch 0 iteration 0000]loss 1.886 | overlap 0.150
2019-05-03 19:37:39.734852 [epoch 0 iteration 0001]loss 2.178 | overlap 0.066
2019-05-03 19:37:40.023266 [epoch 0 iteration 0002]loss 1.854 | overlap 0.131
2019-05-03 19:37:40.257400 [epoch 0 iteration 0003]loss 1.703 | overlap 0.178
2019-05-03 19:37:40.495397 [epoch 0 iteration 0004]loss 1.655 | overlap 0.197
2019-05-03 19:37:40.743293 [epoch 0 iteration 0005]loss 1.766 | overlap 0.187
2019-05-03 19:37:40.974188 [epoch 0 iteration 0006]loss 1.676 | overlap 0.197
2019-05-03 19:37:41.207435 [epoch 0 iteration 0007]loss 1.840 | overlap 0.125
2019-05-03 19:37:41.449514 [epoch 0 iteration 0008]loss 1.648 | overlap 0.147
2019-05-03 19:37:41.676801 [epoch 0 iteration 0009]loss 1.692 | overlap 0.141
2019-05-03 19:37:41.911474 [epoch 0 iteration 0010]loss 1.523 | overlap 0.191
2019-05-03 19:37:42.146894 [epoch 0 iteration 0011]loss 1.817 | overlap 0.088
2019-05-03 19:37:42.390975 [epoch 0 iteration 0012]loss 1.762 | overlap 0.103
2019-05-03 19:37:42.627921 [epoch 0 iteration 0013]loss 1.743 | overlap 0.137
2019-05-03 19:37:42.858472 [epoch 0 iteration 0014]loss 1.612 | overlap 0.163
2019-05-03 19:37:43.084760 [epoch 0 iteration 0015]loss 1.683 | overlap 0.128
2019-05-03 19:37:43.325056 [epoch 0 iteration 0016]loss 1.697 | overlap 0.119
2019-05-03 19:37:43.572169 [epoch 0 iteration 0017]loss 1.626 | overlap 0.131
2019-05-03 19:37:43.803358 [epoch 0 iteration 0018]loss 1.798 | overlap 0.081
2019-05-03 19:37:44.042396 [epoch 0 iteration 0019]loss 1.581 | overlap 0.137
2019-05-03 19:37:44.285334 [epoch 0 iteration 0020]loss 1.632 | overlap 0.112
2019-05-03 19:37:44.524599 [epoch 0 iteration 0021]loss 1.678 | overlap 0.100
2019-05-03 19:37:44.770151 [epoch 0 iteration 0022]loss 1.622 | overlap 0.122
2019-05-03 19:37:45.042146 [epoch 0 iteration 0023]loss 1.656 | overlap 0.091
2019-05-03 19:37:45.273162 [epoch 0 iteration 0024]loss 1.620 | overlap 0.100
2019-05-03 19:37:45.509192 [epoch 0 iteration 0025]loss 1.613 | overlap 0.106
2019-05-03 19:37:45.754538 [epoch 0 iteration 0026]loss 1.507 | overlap 0.166
2019-05-03 19:37:45.984351 [epoch 0 iteration 0027]loss 1.656 | overlap 0.128
2019-05-03 19:37:46.214338 [epoch 0 iteration 0028]loss 1.519 | overlap 0.141
2019-05-03 19:37:46.448993 [epoch 0 iteration 0029]loss 1.535 | overlap 0.200
2019-05-03 19:37:46.682711 [epoch 0 iteration 0030]loss 1.479 | overlap 0.212
2019-05-03 19:37:46.930292 [epoch 0 iteration 0031]loss 1.549 | overlap 0.141
2019-05-03 19:37:47.183335 [epoch 0 iteration 0032]loss 1.577 | overlap 0.150
2019-05-03 19:37:47.422633 [epoch 0 iteration 0033]loss 1.567 | overlap 0.134
2019-05-03 19:37:47.668296 [epoch 0 iteration 0034]loss 1.486 | overlap 0.175
2019-05-03 19:37:47.899259 [epoch 0 iteration 0035]loss 1.554 | overlap 0.153
2019-05-03 19:37:48.131765 [epoch 0 iteration 0036]loss 1.560 | overlap 0.150
2019-05-03 19:37:48.375724 [epoch 0 iteration 0037]loss 1.660 | overlap 0.091
2019-05-03 19:37:48.604466 [epoch 0 iteration 0038]loss 1.557 | overlap 0.119
2019-05-03 19:37:48.841705 [epoch 0 iteration 0039]loss 1.669 | overlap 0.119
2019-05-03 19:37:49.078738 [epoch 0 iteration 0040]loss 1.645 | overlap 0.112
2019-05-03 19:37:49.320981 [epoch 0 iteration 0041]loss 1.645 | overlap 0.147
2019-05-03 19:37:49.565237 [epoch 0 iteration 0042]loss 1.641 | overlap 0.116
2019-05-03 19:37:49.813432 [epoch 0 iteration 0043]loss 1.604 | overlap 0.112
2019-05-03 19:37:50.047422 [epoch 0 iteration 0044]loss 1.540 | overlap 0.153
2019-05-03 19:37:50.309508 [epoch 0 iteration 0045]loss 1.608 | overlap 0.088
2019-05-03 19:37:50.543300 [epoch 0 iteration 0046]loss 1.567 | overlap 0.088
2019-05-03 19:37:50.776782 [epoch 0 iteration 0047]loss 1.575 | overlap 0.134
2019-05-03 19:37:51.008493 [epoch 0 iteration 0048]loss 1.593 | overlap 0.103
2019-05-03 19:37:51.253309 [epoch 0 iteration 0049]loss 1.593 | overlap 0.112
2019-05-03 19:37:51.498933 [epoch 0 iteration 0050]loss 1.522 | overlap 0.169
2019-05-03 19:37:51.740355 [epoch 0 iteration 0051]loss 1.455 | overlap 0.206
2019-05-03 19:37:51.963654 [epoch 0 iteration 0052]loss 1.590 | overlap 0.128
2019-05-03 19:37:52.207869 [epoch 0 iteration 0053]loss 1.636 | overlap 0.097
2019-05-03 19:37:52.444209 [epoch 0 iteration 0054]loss 1.548 | overlap 0.125
2019-05-03 19:37:52.684416 [epoch 0 iteration 0055]loss 1.557 | overlap 0.100
2019-05-03 19:37:52.925979 [epoch 0 iteration 0056]loss 1.622 | overlap 0.078
2019-05-03 19:37:53.159606 [epoch 0 iteration 0057]loss 1.471 | overlap 0.209
2019-05-03 19:37:53.393840 [epoch 0 iteration 0058]loss 1.556 | overlap 0.166
2019-05-03 19:37:53.641965 [epoch 0 iteration 0059]loss 1.599 | overlap 0.112
2019-05-03 19:37:53.886467 [epoch 0 iteration 0060]loss 1.558 | overlap 0.103
2019-05-03 19:37:54.121515 [epoch 0 iteration 0061]loss 1.566 | overlap 0.112
2019-05-03 19:37:54.365765 [epoch 0 iteration 0062]loss 1.557 | overlap 0.112
2019-05-03 19:37:54.604986 [epoch 0 iteration 0063]loss 1.626 | overlap 0.106
2019-05-03 19:37:54.836842 [epoch 0 iteration 0064]loss 1.608 | overlap 0.144
2019-05-03 19:37:55.071914 [epoch 0 iteration 0065]loss 1.622 | overlap 0.131
2019-05-03 19:37:55.349865 [epoch 0 iteration 0066]loss 1.476 | overlap 0.169
2019-05-03 19:37:55.585905 [epoch 0 iteration 0067]loss 1.572 | overlap 0.128
2019-05-03 19:37:55.823621 [epoch 0 iteration 0068]loss 1.626 | overlap 0.125
2019-05-03 19:37:56.055405 [epoch 0 iteration 0069]loss 1.597 | overlap 0.119
2019-05-03 19:37:56.289154 [epoch 0 iteration 0070]loss 1.629 | overlap 0.069
2019-05-03 19:37:56.523868 [epoch 0 iteration 0071]loss 1.520 | overlap 0.191
2019-05-03 19:37:56.759801 [epoch 0 iteration 0072]loss 1.551 | overlap 0.150
2019-05-03 19:37:56.994122 [epoch 0 iteration 0073]loss 1.553 | overlap 0.144
2019-05-03 19:37:57.229848 [epoch 0 iteration 0074]loss 1.581 | overlap 0.131
2019-05-03 19:37:57.472843 [epoch 0 iteration 0075]loss 1.557 | overlap 0.091
2019-05-03 19:37:57.720179 [epoch 0 iteration 0076]loss 1.565 | overlap 0.125
2019-05-03 19:37:57.957772 [epoch 0 iteration 0077]loss 1.569 | overlap 0.122
2019-05-03 19:37:58.197334 [epoch 0 iteration 0078]loss 1.635 | overlap 0.091
